Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
6.36,93.75543700156786,4.41244623916624,20.16,47.07,0.0,3.98,0.0,NGC0300,0.5106828522978144,0.7010801771735616
6.81,89.0767838332721,4.510791848320274,24.2,45.98,0.0,3.08,0.0,NGC0300,0.5106828522978144,0.7010801771735616
7.26,93.51501708595102,4.5922963527942695,27.05,44.86,0.0,2.38,0.0,NGC0300,0.5106828522978144,0.7010801771735616
7.71,81.7237431213747,4.646013676714819,28.23,43.73,0.0,1.84,0.0,NGC0300,0.5106828522978144,0.7010801771735616
8.17,88.05253321973912,4.6727954661988305,27.84,42.59,0.0,1.41,0.0,NGC0300,0.5106828522978144,0.7010801771735616
8.62,92.39054957108527,4.688395060459685,26.95,41.5,0.0,1.09,0.0,NGC0300,0.5106828522978144,0.7010801771735616
9.07,89.1011366148347,4.707405050748698,26.46,40.45,0.0,0.84,0.0,NGC0300,0.5106828522978144,0.7010801771735616
9.53,97.95209439004212,4.728696511731658,26.26,39.41,0.0,0.65,0.0,NGC0300,0.5106828522978144,0.7010801771735616
9.96,104.15561449283524,4.734927964772658,25.18,38.5,0.0,0.51,0.0,NGC0300,0.5106828522978144,0.7010801771735616
10.45,89.2746743219377,4.742753388471843,24.1,37.5,0.0,0.38,0.0,NGC0300,0.5106828522978144,0.7010801771735616
10.93,91.01451861575212,4.749607034548609,23.02,36.62,0.0,0.29,0.0,NGC0300,0.5106828522978144,0.7010801771735616
11.32,96.190090527141,4.753543819556829,22.03,35.97,0.0,0.23,0.0,NGC0300,0.5106828522978144,0.7010801771735616
11.8,103.04359232970933,4.768082852438108,21.74,35.19,0.0,0.0,0.0,NGC0300,0.5106828522978144,0.7010801771735616
1.17,144.6387894984619,7.702719816970964,2.58,183.66,0.0,2905.87,0.0,NGC0801,0.7026185501953138,0.713457652874385
1.56,178.94536721472005,8.837228899877783,3.43,210.66,0.0,2304.03,0.0,NGC0801,0.7026185501953138,0.713457652874385
1.96,212.77125228537764,9.750622716825553,4.28,232.37,0.0,1870.29,0.0,NGC0801,0.7026185501953138,0.713457652874385
2.73,203.87284821465937,11.111302160306485,5.96,264.64,0.0,1313.72,0.0,NGC0801,0.7026185501953138,0.713457652874385
3.52,221.45637506106473,11.830610279410571,7.61,281.54,0.0,825.59,0.0,NGC0801,0.7026185501953138,0.713457652874385
10.59,226.301025294508,11.559893630314695,23.2,269.17,0.0,159.49,0.0,NGC0801,0.7026185501953138,0.713457652874385
17.65,213.70457227737302,10.970791972916013,37.46,243.6,0.0,48.01,0.0,NGC0801,0.7026185501953138,0.713457652874385
24.61,225.54733395523456,10.837056398517039,47.21,226.69,0.0,36.25,0.0,NGC0801,0.7026185501953138,0.713457652874385
31.67,225.73051490010977,11.151778956103692,59.26,219.45,0.0,15.29,0.0,NGC0801,0.7026185501953138,0.713457652874385
38.74,200.83759507786874,11.019872536623375,61.77,202.4,0.0,5.94,0.0,NGC0801,0.7026185501953138,0.713457652874385
45.8,220.6816185400751,10.756870772074414,58.45,183.36,0.0,2.13,0.0,NGC0801,0.7026185501953138,0.713457652874385
52.86,208.02339722998698,10.710455076908882,58.96,169.7,0.0,1.2,0.0,NGC0801,0.7026185501953138,0.713457652874385
59.82,230.13105269898412,10.817251811634687,66.89,158.21,0.0,0.0,0.0,NGC0801,0.7026185501953138,0.713457652874385
0.92,205.0402518091755,10.5841361882434,-5.19,121.44,254.98,2850.07,1353.62,NGC0891,0.3026829936874814,0.6002226400448104
2.32,219.0009776814809,11.310056629219694,-10.42,280.89,185.98,1970.54,19.18,NGC0891,0.3026829936874814,0.6002226400448104
3.24,245.9750180470445,11.974754979792005,-11.44,325.09,158.37,904.93,1.73,NGC0891,0.3026829936874814,0.6002226400448104
4.17,243.07623564591557,11.707224212959623,-11.64,311.44,139.66,398.34,0.15,NGC0891,0.3026829936874814,0.6002226400448104
5.1,234.0995525279393,11.448474910133447,-11.54,293.95,126.35,271.63,0.01,NGC0891,0.3026829936874814,0.6002226400448104
6.03,206.98421416052173,11.301717983792065,-11.44,280.55,116.3,183.28,0.0,NGC0891,0.3026829936874814,0.6002226400448104
6.96,231.01970605452107,11.248384392880011,-9.02,271.7,108.06,131.67,0.0,NGC0891,0.3026829936874814,0.6002226400448104
7.89,211.6720011381113,11.16078452158973,6.44,260.33,101.6,102.27,0.0,NGC0891,0.3026829936874814,0.6002226400448104
8.8,226.06966263536967,11.172057222678813,16.24,254.4,96.17,60.87,0.0,NGC0891,0.3026829936874814,0.6002226400448104
9.73,205.78758235799162,11.077984519673421,25.64,241.26,91.46,35.23,0.0,NGC0891,0.3026829936874814,0.6002226400448104
10.64,225.65858342087887,11.03663445154097,32.27,231.49,87.46,35.29,0.0,NGC0891,0.3026829936874814,0.6002226400448104
11.58,211.46279414742096,11.017473823067103,35.44,224.36,83.84,17.47,0.0,NGC0891,0.3026829936874814,0.6002226400448104
12.52,205.41107782334123,10.974358516018405,42.18,213.5,80.63,15.2,0.0,NGC0891,0.3026829936874814,0.6002226400448104
13.46,227.67809380024278,10.99160330156786,46.37,208.0,77.76,12.53,0.0,NGC0891,0.3026829936874814,0.6002226400448104
14.4,222.1022034698448,10.97253749476708,49.33,200.84,75.18,6.77,0.0,NGC0891,0.3026829936874814,0.6002226400448104
15.33,211.72524379619333,10.921540824907602,49.33,193.84,72.86,4.92,0.0,NGC0891,0.3026829936874814,0.6002226400448104
16.27,233.03624719468,10.863563668684565,47.29,188.07,70.73,3.39,0.0,NGC0891,0.3026829936874814,0.6002226400448104
17.11,211.2821265757351,10.802105015442017,45.04,182.56,68.97,0.0,0.0,NGC0891,0.3026829936874814,0.6002226400448104
1.25,50.60102751599596,2.5259961827054913,2.05,56.98,0.0,175.71,0.0,NGC1003,0.7149351224718761,0.6962548269064063
2.08,61.000809730773724,3.0095747306948097,6.07,64.63,0.0,107.61,0.0,NGC1003,0.7149351224718761,0.6962548269064063
2.9,70.03327831142512,3.6136259609040056,10.81,74.91,0.0,67.61,0.0,NGC1003,0.7149351224718761,0.6962548269064063
3.73,80.66235362836645,3.9402968390363697,14.74,77.71,0.0,47.27,0.0,NGC1003,0.7149351224718761,0.6962548269064063
4.56,82.08000613088723,4.216464449408028,17.0,79.57,0.0,29.91,0.0,NGC1003,0.7149351224718761,0.6962548269064063
5.39,86.50207512254656,4.415993361029943,19.26,79.39,0.0,14.66,0.0,NGC1003,0.7149351224718761,0.6962548269064063
6.22,94.66012097988208,4.431105391591829,21.62,73.38,0.0,7.84,0.0,NGC1003,0.7149351224718761,0.6962548269064063
7.04,85.46556334877091,4.507816728169306,23.59,69.52,0.0,5.24,0.0,NGC1003,0.7149351224718761,0.6962548269064063
7.87,81.11905520754998,4.612386536014487,27.03,65.95,0.0,3.23,0.0,NGC1003,0.7149351224718761,0.6962548269064063
8.7,101.46749635194907,4.6951919009975915,28.5,62.8,0.0,2.03,0.0,NGC1003,0.7149351224718761,0.6962548269064063
9.54,107.44151465703503,4.764732451576827,29.19,59.81,0.0,1.06,0.0,NGC1003,0.7149351224718761,0.6962548269064063
10.34,94.33076186116764,4.814088192334161,29.29,56.87,0.0,0.59,0.0,NGC1003,0.7149351224718761,0.6962548269064063
11.21,88.24054198560347,4.885110490845268,30.27,54.18,0.0,0.37,0.0,NGC1003,0.7149351224718761,0.6962548269064063
11.98,97.48908792284806,4.951319667024144,31.35,52.09,0.0,0.22,0.0,NGC1003,0.7149351224718761,0.6962548269064063
12.85,98.9482433064425,5.0192432964358185,32.24,49.97,0.0,0.13,0.0,NGC1003,0.7149351224718761,0.6962548269064063
13.72,100.63576247416431,5.0800290552420275,32.83,48.07,0.0,0.08,0.0,NGC1003,0.7149351224718761,0.6962548269064063
14.49,96.8288172624833,5.126849509981478,33.03,46.57,0.0,0.05,0.0,NGC1003,0.7149351224718761,0.6962548269064063
15.36,106.49993072994685,5.17503410265293,33.12,45.03,0.0,0.03,0.0,NGC1003,0.7149351224718761,0.6962548269064063
16.13,106.93200138431277,5.209966769437372,32.83,43.81,0.0,0.02,0.0,NGC1003,0.7149351224718761,0.6962548269064063
17.0,97.39166228740952,5.262822705749728,33.52,42.53,0.0,0.01,0.0,NGC1003,0.7149351224718761,0.6962548269064063
17.78,109.2941704644231,5.280116512785756,32.34,41.49,0.0,0.01,0.0,NGC1003,0.7149351224718761,0.6962548269064063
18.65,117.04212736584888,5.30738671783817,31.65,40.42,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
19.52,107.25745877674831,5.317155943652904,29.88,39.42,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
20.29,105.0022890747383,5.340183364685316,29.39,38.61,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
21.16,106.57129803311445,5.366669114904624,29.0,37.75,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
21.93,110.88777562243824,5.378917996311919,27.91,37.04,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
22.8,98.58712733766977,5.39631918639048,27.03,36.29,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
23.67,109.01849794575804,5.4064860947998445,25.65,35.58,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
24.44,106.60204917818115,5.4362351512778835,26.24,34.99,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
25.31,119.19684212201467,5.455776126517372,25.85,34.35,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
26.08,108.43365077166047,5.469312796674586,25.26,33.82,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
26.95,119.38663314984552,5.509841812571463,26.83,33.25,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
27.73,105.42949742508287,5.5793845617215805,30.76,32.76,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
28.6,115.55147275887158,5.612766217331142,31.75,32.24,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
29.47,115.27606405739486,5.673202090654936,34.6,31.75,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
30.24,109.6910730710328,5.733696303169747,37.45,31.33,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
0.35,35.27620225733038,1.748303004853068,-0.82,48.76,0.0,1540.43,0.0,NGC1090,0.4666369350349739,0.6981827382606375
1.07,78.55077210401488,3.703038413694938,-2.5,98.26,0.0,772.11,0.0,NGC1090,0.4666369350349739,0.6981827382606375
1.6,88.43512632779868,4.494520742955587,-3.73,114.22,0.0,533.24,0.0,NGC1090,0.4666369350349739,0.6981827382606375
3.7,116.36427665138616,6.3559121287301314,-7.4,144.04,0.0,300.12,0.0,NGC1090,0.4666369350349739,0.6981827382606375
5.09,140.96147889153747,7.054268589334864,-9.39,154.24,0.0,183.64,0.0,NGC1090,0.4666369350349739,0.6981827382606375
6.61,146.68917225581362,7.681035818518669,-10.89,166.19,0.0,152.68,0.0,NGC1090,0.4666369350349739,0.6981827382606375
8.17,158.6745888346402,8.071896472491531,-5.79,171.87,0.0,89.5,0.0,NGC1090,0.4666369350349739,0.6981827382606375
9.11,161.98362272449694,8.132356176360561,9.64,169.05,0.0,67.81,0.0,NGC1090,0.4666369350349739,0.6981827382606375
10.37,150.4034222908732,8.221305512872215,17.85,166.21,0.0,59.0,0.0,NGC1090,0.4666369350349739,0.6981827382606375
11.28,153.7124945955944,8.361055154036697,22.68,167.76,0.0,48.87,0.0,NGC1090,0.4666369350349739,0.6981827382606375
13.62,174.47431792736853,8.518394131238166,31.86,164.88,0.0,24.37,0.0,NGC1090,0.4666369350349739,0.6981827382606375
15.04,165.6019019467236,8.502310941833398,35.59,159.31,0.0,14.96,0.0,NGC1090,0.4666369350349739,0.6981827382606375
16.37,147.34345954721934,8.450891827221119,38.11,153.0,0.0,8.69,0.0,NGC1090,0.4666369350349739,0.6981827382606375
17.59,174.12505594613174,8.377501204216257,40.13,146.12,0.0,5.36,0.0,NGC1090,0.4666369350349739,0.6981827382606375
18.8,168.65239686971222,8.319323241715939,41.74,140.2,0.0,3.94,0.0,NGC1090,0.4666369350349739,0.6981827382606375
20.13,159.33729418454456,8.26175775231036,42.85,134.43,0.0,2.74,0.0,NGC1090,0.4666369350349739,0.6981827382606375
21.35,153.48640271507188,8.21522281545168,43.55,129.7,0.0,2.05,0.0,NGC1090,0.4666369350349739,0.6981827382606375
22.57,170.44065601859182,8.180179855120532,44.16,125.69,0.0,1.61,0.0,NGC1090,0.4666369350349739,0.6981827382606375
23.89,165.86429203024244,8.150839557816454,45.07,121.68,0.0,1.08,0.0,NGC1090,0.4666369350349739,0.6981827382606375
25.11,182.13446387321696,8.137322978486834,46.68,118.15,0.0,0.76,0.0,NGC1090,0.4666369350349739,0.6981827382606375
26.33,166.0203319651524,8.130205613062698,48.39,114.89,0.0,0.54,0.0,NGC1090,0.4666369350349739,0.6981827382606375
27.65,165.64053856625893,8.12453160704623,50.01,111.67,0.0,0.37,0.0,NGC1090,0.4666369350349739,0.6981827382606375
28.87,161.1019020252326,8.122891978484827,51.42,108.99,0.0,0.26,0.0,NGC1090,0.4666369350349739,0.6981827382606375
30.09,168.89474830442413,8.113396108113797,52.53,106.1,0.0,0.0,0.0,NGC1090,0.4666369350349739,0.6981827382606375
0.22,51.36400276949492,2.4903656042296767,5.62,33.24,0.0,512.85,0.0,NGC1705,0.4934144809991557,0.7111003053199821
0.66,72.9772925957316,3.4339467768531344,13.36,44.88,0.0,84.05,0.0,NGC1705,0.4934144809991557,0.7111003053199821
1.11,70.6802051999709,3.628593713255714,17.38,43.65,0.0,25.33,0.0,NGC1705,0.4934144809991557,0.7111003053199821
1.55,71.27068053772231,3.642840015152961,17.38,39.37,0.0,8.23,0.0,NGC1705,0.4934144809991557,0.7111003053199821
2.0,70.91251262810592,3.632646248221518,17.17,35.3,0.0,3.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
2.45,75.05989442253316,3.610245310842045,16.22,31.81,0.0,0.83,0.0,NGC1705,0.4934144809991557,0.7111003053199821
2.89,77.16834873030851,3.589496914969697,15.26,28.94,0.0,0.29,0.0,NGC1705,0.4934144809991557,0.7111003053199821
3.34,69.81648337814485,3.572791233481756,14.31,26.66,0.0,0.09,0.0,NGC1705,0.4934144809991557,0.7111003053199821
3.78,69.68661900545125,3.5599393864679345,13.46,24.88,0.0,0.03,0.0,NGC1705,0.4934144809991557,0.7111003053199821
4.22,72.2322847077895,3.5557748408534096,13.36,23.42,0.0,0.01,0.0,NGC1705,0.4934144809991557,0.7111003053199821
4.66,70.19584884432015,3.553457595663128,13.36,22.2,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
5.11,74.43531148472951,3.5526499080711638,13.46,21.14,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
5.56,63.02882881673904,3.5512755191777425,13.46,20.22,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
6.0,68.22956848400484,3.5585729344362584,14.31,19.44,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
0.12,3.5106553423558,0.1826793317705105,-0.46,3.95,0.0,51.7,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.36,9.429857044091488,0.5333736952337915,-0.53,11.2,0.0,47.22,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.59,15.531372679406962,0.8158792652691862,1.73,15.88,0.0,35.13,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.83,20.690113822760747,1.0841122907973855,4.19,19.68,0.0,28.17,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.07,26.040354296797542,1.3152427871558452,6.57,22.21,0.0,17.57,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.31,32.078415203825585,1.5193703891927726,9.69,23.33,0.0,11.56,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.54,33.32802489397838,1.6870730051614755,12.94,22.77,0.0,7.62,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.79,35.10373347720284,1.8505661212635118,15.67,22.48,0.0,5.72,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.02,39.60972365279404,1.986142173453396,17.89,22.28,0.0,4.38,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.26,44.138953928421614,2.096944741025856,19.31,22.0,0.0,2.95,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.49,41.42068217368359,2.1772809348610047,20.12,21.29,0.0,1.9,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.74,43.09231978560851,2.2573922223206666,21.03,20.52,0.0,1.32,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.97,47.93143706675122,2.331460122098196,22.14,19.83,0.0,0.93,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.21,47.46859093926478,2.400014036328621,23.15,19.12,0.0,0.64,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.44,50.74421612887714,2.457646385940171,23.96,18.46,0.0,0.45,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.69,50.155973072566184,2.5095109923293255,24.56,17.79,0.0,0.31,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.92,52.849521155248866,2.5529117878468686,25.07,17.2,0.0,0.22,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.16,49.06733012184035,2.5872677154640566,25.27,16.63,0.0,0.15,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.4,52.350552767793836,2.6191101899907934,25.47,16.1,0.0,0.1,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.64,52.42172938908503,2.6489922805359525,25.68,15.61,0.0,0.07,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.87,50.39918318548892,2.683075517814264,26.18,15.18,0.0,0.05,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.11,50.04046971317389,2.7142033389854614,26.59,14.76,0.0,0.03,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.35,56.600128678152224,2.7361894694571642,26.69,14.37,0.0,0.02,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.59,54.073308599994704,2.7519557004411435,26.59,14.01,0.0,0.02,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.82,52.395395008550935,2.7608899164993588,26.28,13.7,0.0,0.01,0.0,NGC2366,0.4067674367110716,0.703821981802483
6.06,55.22090990174864,2.774387376511753,26.18,13.37,0.0,0.0,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.16,22.706304743665,1.0747010828119692,0.0,23.21,0.0,1105.79,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.26,29.043349417044126,1.6390834541300763,0.0,35.33,0.0,1006.36,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.36,40.41260550210474,2.1840683335763926,1.92,46.97,0.0,938.26,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.46,50.37967684172386,2.640843788462984,2.29,56.68,0.0,789.78,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.56,63.97058145072029,2.9807580398073537,2.64,63.77,0.0,624.65,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.66,64.38833616781382,3.1745623091392425,3.0,67.56,0.0,511.64,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.76,69.4993057651813,3.346571199373549,3.34,70.83,0.0,469.31,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.86,65.30587561252442,3.4626952718145256,3.68,72.8,0.0,402.53,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.96,67.67962751817883,3.5846379130867145,4.02,74.87,0.0,381.19,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.06,75.97425577676604,3.715519753323676,4.37,77.12,0.0,359.63,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.16,77.25587792753869,3.8515715087408395,4.75,79.47,0.0,345.41,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.27,82.34078675617998,4.007096857963352,5.15,82.18,0.0,332.26,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.36,82.58599409354571,4.168414226097888,5.51,85.19,0.0,317.57,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.47,87.70962685356204,4.325328197528115,5.76,87.94,0.0,297.25,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.57,90.34445879262641,4.481790112068469,5.98,90.77,0.0,286.72,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.67,96.69877046318979,4.653953846551773,6.21,93.98,0.0,271.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.77,100.11728825964676,4.811709924993145,6.42,96.86,0.0,252.38,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.87,90.92198901779456,4.946754940447207,6.61,99.21,0.0,231.06,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.97,90.10542941924017,5.075581169023323,6.81,101.42,0.0,214.5,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.08,109.50651373203127,5.214162521191057,7.01,103.79,0.0,203.15,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.18,113.24962704110571,5.345058355373936,7.27,106.07,0.0,177.77,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.28,102.65384777974839,5.40870482130632,7.54,106.73,0.0,143.26,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.37,98.31357260623993,5.419662655195259,7.81,106.19,0.0,125.45,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.47,109.17889521049086,5.432046672031174,8.25,105.57,0.0,115.5,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.57,114.0828843163711,5.4504689722721364,8.77,105.08,0.0,108.64,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.68,119.12410079077289,5.465011318940221,9.31,104.39,0.0,99.02,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.78,112.4450030261211,5.4807648714857065,9.95,103.8,0.0,91.66,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.88,107.89235320243256,5.4967799035010305,10.97,103.16,0.0,86.76,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.98,105.459124619366,5.51943505399698,11.96,102.68,0.0,83.79,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.08,111.12625145121399,5.553133045251343,13.06,102.46,0.0,81.8,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.19,110.16526624661141,5.591936777524112,14.06,102.29,0.0,78.36,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.29,107.11218031882134,5.64195751593671,15.05,102.51,0.0,75.36,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.39,125.58950704341807,5.695990695896746,16.15,102.82,0.0,71.99,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.49,125.18898678938544,5.746523711860675,17.15,103.06,0.0,67.49,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.59,122.24637963131123,5.783785865634532,18.14,102.95,0.0,62.39,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.69,111.27350162969186,5.8322044718866435,19.24,103.12,0.0,56.77,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.79,122.34501056370097,5.8664539534212805,20.24,102.93,0.0,52.43,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.9,121.63508747832819,5.893279513157971,21.03,102.5,0.0,47.97,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.99,120.83246325988675,5.9108325098622085,21.83,101.99,0.0,44.58,0.0,NGC2403,0.8332632503539562,0.7025283719158071
4.47,127.68044674013098,6.008586259386933,25.72,99.49,0.0,31.94,0.0,NGC2403,0.8332632503539562,0.7025283719158071
4.97,125.69963356077776,6.091464635675479,27.81,97.06,0.0,24.17,0.0,NGC2403,0.8332632503539562,0.7025283719158071
5.47,127.64348830672117,6.15445519238303,29.41,94.4,0.0,15.97,0.0,NGC2403,0.8332632503539562,0.7025283719158071
5.96,127.66268274093605,6.186134732985525,30.7,91.13,0.0,11.31,0.0,NGC2403,0.8332632503539562,0.7025283719158071
6.46,126.37875010875345,6.213069470789411,31.7,87.9,0.0,7.9,0.0,NGC2403,0.8332632503539562,0.7025283719158071
6.96,113.87547069764538,6.25126480931666,33.29,84.95,0.0,5.51,0.0,NGC2403,0.8332632503539562,0.7025283719158071
7.45,126.21998160822623,6.284722317839119,34.99,81.98,0.0,3.88,0.0,NGC2403,0.8332632503539562,0.7025283719158071
7.95,122.84764759793717,6.318085805925589,36.58,79.11,0.0,2.71,0.0,NGC2403,0.8332632503539562,0.7025283719158071
8.45,118.99158277204731,6.356333966116054,38.38,76.42,0.0,1.9,0.0,NGC2403,0.8332632503539562,0.7025283719158071
8.94,138.68163895581324,6.396218609853981,39.97,74.09,0.0,1.34,0.0,NGC2403,0.8332632503539562,0.7025283719158071
9.44,139.78834256570443,6.433263037369976,41.47,71.75,0.0,0.93,0.0,NGC2403,0.8332632503539562,0.7025283719158071
9.94,138.09240317390893,6.465236056974745,42.57,69.58,0.0,0.65,0.0,NGC2403,0.8332632503539562,0.7025283719158071
10.43,131.71681315544507,6.502859804273091,43.96,67.61,0.0,0.46,0.0,NGC2403,0.8332632503539562,0.7025283719158071
10.93,139.56679341705092,6.536894944592774,45.06,65.75,0.0,0.32,0.0,NGC2403,0.8332632503539562,0.7025283719158071
11.43,131.40893783168224,6.566489537368416,45.76,64.12,0.0,0.22,0.0,NGC2403,0.8332632503539562,0.7025283719158071
11.92,133.10848694314694,6.588616671185362,46.15,62.55,0.0,0.16,0.0,NGC2403,0.8332632503539562,0.7025283719158071
12.42,125.02996350634874,6.613057635075967,46.65,61.06,0.0,0.11,0.0,NGC2403,0.8332632503539562,0.7025283719158071
12.92,135.31112166036905,6.6338765183728015,46.95,59.67,0.0,0.08,0.0,NGC2403,0.8332632503539562,0.7025283719158071
13.42,133.31437534902594,6.645653569412497,46.75,58.37,0.0,0.05,0.0,NGC2403,0.8332632503539562,0.7025283719158071
13.91,124.3967548817849,6.6531764643362905,46.25,57.26,0.0,0.04,0.0,NGC2403,0.8332632503539562,0.7025283719158071
14.41,132.9147838936655,6.662794987683047,45.95,56.12,0.0,0.03,0.0,NGC2403,0.8332632503539562,0.7025283719158071
14.91,132.9144793228206,6.67232303642131,45.66,55.05,0.0,0.02,0.0,NGC2403,0.8332632503539562,0.7025283719158071
15.4,145.59366082773101,6.67935553499092,45.26,54.06,0.0,0.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
15.9,139.6728052423498,6.684760179592141,44.76,53.11,0.0,0.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
16.4,133.856827439409,6.68901343717659,44.16,52.26,0.0,0.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
16.89,135.43980398528734,6.688785946194912,43.36,51.43,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
17.39,134.09936688640502,6.690178908346225,42.67,50.61,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
17.89,132.4387105922659,6.689808312725976,41.87,49.84,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
18.38,126.5521876443171,6.689663043180975,41.07,49.16,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
18.88,132.77011385038108,6.689025183183046,40.27,48.46,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
19.38,128.8860930631769,6.694024659584077,39.87,47.78,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
19.87,125.70844444464946,6.704563199749423,39.87,47.15,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
20.37,137.72798614655423,6.714762650017807,39.87,46.52,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
