Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
1.72,27.09404750286926,0.5320037995253377,15.54,10.95,0.0,3.02,0.0,KK98-251,0.5119601227532888,0.7029959734578664
1.89,28.10221189356471,0.5689282781476213,16.53,11.36,0.0,2.62,0.0,KK98-251,0.5119601227532888,0.7029959734578664
2.06,29.74246144751362,0.6012695884826252,17.3,11.57,0.0,2.28,0.0,KK98-251,0.5119601227532888,0.7029959734578664
2.46,32.38020866537516,0.6617626163993957,18.07,12.23,0.0,1.69,0.0,KK98-251,0.5119601227532888,0.7029959734578664
2.79,34.60539445119675,0.7012846656019507,18.07,12.94,0.0,1.34,0.0,KK98-251,0.5119601227532888,0.7029959734578664
3.13,36.69710908742106,0.7277145398453309,17.41,12.45,0.0,0.0,0.0,KK98-251,0.5119601227532888,0.7029959734578664
0.21,24.414317470209383,0.4901414794289904,1.51,18.55,0.0,410.75,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.32,35.48848297231253,0.7051346401917675,2.27,25.65,0.0,307.43,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.43,44.13373658531993,0.8763314615619053,3.03,29.58,0.0,268.58,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.54,52.94623700464859,1.0316748712249955,3.84,33.96,0.0,241.26,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.64,57.05673521684643,1.1490120124377379,4.53,36.83,0.0,222.69,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.74,60.78521810094429,1.252705726919042,5.28,39.62,0.0,212.03,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.85,69.27597672832414,1.3565644154917496,6.04,43.11,0.0,206.1,0.0,NGC0024,0.5487466715264165,0.6994895623052476
0.96,72.02800961833432,1.450174506292948,6.8,46.75,0.0,191.46,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.07,78.31944358158783,1.5322325746118035,7.62,50.04,0.0,179.91,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.17,80.52394574344424,1.5982244612653347,8.31,52.76,0.0,167.35,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.28,83.01406874697584,1.6646473297291224,9.07,55.72,0.0,159.14,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.38,86.5974178878108,1.71995081012587,9.82,58.31,0.0,150.35,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.48,92.11342230562828,1.7730823282610595,10.57,61.08,0.0,139.46,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.59,94.91732117037947,1.8226348802504992,11.19,63.47,0.0,125.67,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.7,93.49443985919706,1.8672976925131937,11.92,65.59,0.0,111.41,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.8,95.31370719460482,1.9001863044616025,12.54,66.83,0.0,99.69,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.91,98.730486553202,1.9330022383953696,13.26,68.03,0.0,87.79,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.02,96.27455149786842,1.9586175609450698,13.88,68.59,0.0,77.06,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.13,99.74455870355818,1.981690327356233,14.61,69.0,0.0,68.97,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.23,99.93397324069049,1.9997138307089068,15.23,69.17,0.0,63.99,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.34,101.6339461786193,2.019997050347901,15.96,69.56,0.0,57.94,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.44,100.10637707896028,2.0360633756634856,16.58,69.75,0.0,52.31,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.54,99.22978722322743,2.0497603943016296,17.3,69.69,0.0,47.47,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.65,98.90250534259721,2.0636065508168744,17.92,69.65,0.0,43.16,0.0,NGC0024,0.5487466715264165,0.6994895623052476
2.76,101.48173107399143,2.0760290592582265,18.55,69.52,0.0,39.28,0.0,NGC0024,0.5487466715264165,0.6994895623052476
7.07,107.92886003632087,2.17856225397845,26.32,52.21,0.0,1.7,0.0,NGC0024,0.5487466715264165,0.6994895623052476
8.49,107.7079274445268,2.166864678754882,24.76,47.19,0.0,0.49,0.0,NGC0024,0.5487466715264165,0.6994895623052476
9.91,111.86497717442569,2.1538494577151592,22.59,43.11,0.0,0.19,0.0,NGC0024,0.5487466715264165,0.6994895623052476
11.27,109.55679514948928,2.143717163592001,20.52,40.05,0.0,0.0,0.0,NGC0024,0.5487466715264165,0.6994895623052476
1.23,27.87821897766469,0.568503421379678,13.65,27.5,0.0,58.0,0.0,NGC0055,0.4171224977197631,0.7026803695319467
1.84,38.1198022694228,0.7571308296071437,18.65,32.63,0.0,38.02,0.0,NGC0055,0.4171224977197631,0.7026803695319467
2.46,45.25404656359953,0.9125101920647388,21.85,36.38,0.0,29.5,0.0,NGC0055,0.4171224977197631,0.7026803695319467
3.07,52.05296533011798,1.0470139647925594,25.04,38.7,0.0,21.65,0.0,NGC0055,0.4171224977197631,0.7026803695319467
3.68,58.63228631285667,1.1683153502370407,28.73,39.68,0.0,16.32,0.0,NGC0055,0.4171224977197631,0.7026803695319467
4.3,64.6212412649502,1.276615950814713,32.28,39.98,0.0,13.06,0.0,NGC0055,0.4171224977197631,0.7026803695319467
4.91,67.61649376501406,1.3615683475662772,34.59,39.99,0.0,10.93,0.0,NGC0055,0.4171224977197631,0.7026803695319467
5.52,73.18488557567375,1.433203398861497,36.37,39.87,0.0,9.36,0.0,NGC0055,0.4171224977197631,0.7026803695319467
6.14,73.03083671606085,1.494755093930831,37.73,39.71,0.0,8.35,0.0,NGC0055,0.4171224977197631,0.7026803695319467
6.75,77.34512669192829,1.5467064404669209,38.68,39.75,0.0,7.82,0.0,NGC0055,0.4171224977197631,0.7026803695319467
7.37,83.81643982344575,1.5935389131299977,39.3,40.35,0.0,7.39,0.0,NGC0055,0.4171224977197631,0.7026803695319467
7.98,82.06424379496518,1.6339946537630528,39.72,41.04,0.0,6.69,0.0,NGC0055,0.4171224977197631,0.7026803695319467
8.59,86.02936721624704,1.6726422418182179,40.39,41.57,0.0,5.95,0.0,NGC0055,0.4171224977197631,0.7026803695319467
9.21,85.27552231114372,1.702394377487899,40.44,42.03,0.0,5.36,0.0,NGC0055,0.4171224977197631,0.7026803695319467
9.82,87.19011180328678,1.7237796018625655,39.94,42.44,0.0,4.85,0.0,NGC0055,0.4171224977197631,0.7026803695319467
10.43,86.92955880951003,1.7405678762716406,39.15,42.87,0.0,4.39,0.0,NGC0055,0.4171224977197631,0.7026803695319467
11.05,87.22386280764327,1.750443031411838,37.71,43.32,0.0,3.97,0.0,NGC0055,0.4171224977197631,0.7026803695319467
11.66,86.59498592744684,1.759327007192744,36.23,43.95,0.0,3.59,0.0,NGC0055,0.4171224977197631,0.7026803695319467
12.28,89.43326169492713,1.7734032770962567,35.41,44.71,0.0,3.25,0.0,NGC0055,0.4171224977197631,0.7026803695319467
12.89,87.89960950983149,1.7884508381916429,34.67,45.88,0.0,2.94,0.0,NGC0055,0.4171224977197631,0.7026803695319467
13.5,91.41721311063266,1.804325612429942,33.61,48.0,0.0,0.0,0.0,NGC0055,0.4171224977197631,0.7026803695319467
0.23,8.492477799525485,0.16624116839720196,-0.86,9.67,0.0,142.64,0.0,NGC0100,0.4986155224170347,0.6954189915979783
0.69,22.090269370028643,0.4385902454036068,-1.93,23.77,0.0,114.33,0.0,NGC0100,0.4986155224170347,0.6954189915979783
1.15,33.28966324139632,0.66962686164997,-3.62,34.7,0.0,92.98,0.0,NGC0100,0.4986155224170347,0.6954189915979783
1.59,42.80911214309231,0.8484786409068394,-4.31,41.73,0.0,70.0,0.0,NGC0100,0.4986155224170347,0.6954189915979783
2.05,49.85993794794246,1.0033931676583592,-3.92,46.7,0.0,54.62,0.0,NGC0100,0.4986155224170347,0.6954189915979783
2.51,57.95303962433534,1.137772005895698,3.21,50.33,0.0,43.18,0.0,NGC0100,0.4986155224170347,0.6954189915979783
2.97,60.465947677003015,1.2552981675719683,7.43,53.12,0.0,33.14,0.0,NGC0100,0.4986155224170347,0.6954189915979783
3.42,67.18988348351513,1.352878388779158,10.05,55.1,0.0,25.5,0.0,NGC0100,0.4986155224170347,0.6954189915979783
3.88,68.45389814958536,1.4258499465275878,11.97,55.08,0.0,16.1,0.0,NGC0100,0.4986155224170347,0.6954189915979783
4.34,71.99358737583131,1.4842527092724638,13.61,54.16,0.0,13.06,0.0,NGC0100,0.4986155224170347,0.6954189915979783
4.79,78.82821115432476,1.534701787058554,14.82,53.32,0.0,9.76,0.0,NGC0100,0.4986155224170347,0.6954189915979783
5.24,80.3519854820007,1.5787738174144241,15.7,52.48,0.0,7.4,0.0,NGC0100,0.4986155224170347,0.6954189915979783
5.7,79.52720178280968,1.613765482979413,16.36,50.92,0.0,5.05,0.0,NGC0100,0.4986155224170347,0.6954189915979783
6.16,79.69236016826605,1.6432262662471928,16.58,49.36,0.0,4.2,0.0,NGC0100,0.4986155224170347,0.6954189915979783
7.16,79.91399054379268,1.6990154147341938,17.02,46.44,0.0,2.37,0.0,NGC0100,0.4986155224170347,0.6954189915979783
7.52,84.93819784286717,1.7174322915702813,17.46,45.44,0.0,2.01,0.0,NGC0100,0.4986155224170347,0.6954189915979783
7.98,91.17737330115892,1.7393485587601019,18.01,44.24,0.0,1.61,0.0,NGC0100,0.4986155224170347,0.6954189915979783
8.44,88.79246391734607,1.7605366840820804,18.77,43.11,0.0,1.27,0.0,NGC0100,0.4986155224170347,0.6954189915979783
8.9,88.03967609888265,1.7807223798357366,19.76,41.91,0.0,0.96,0.0,NGC0100,0.4986155224170347,0.6954189915979783
9.35,90.82067488389956,1.7996736457540023,20.86,40.72,0.0,0.84,0.0,NGC0100,0.4986155224170347,0.6954189915979783
9.62,87.74930578656905,1.8115409141665708,21.63,40.12,0.0,0.83,0.0,NGC0100,0.4986155224170347,0.6954189915979783
1.08,34.20958064414195,0.6882844739686981,2.87,22.18,0.0,66.02,0.0,NGC0247,0.4743601146044809,0.7050917016282824
1.61,46.53764630378632,0.9289048239844842,4.22,29.63,0.0,54.33,0.0,NGC0247,0.4743601146044809,0.7050917016282824
2.15,55.37045923497498,1.109319447249218,5.53,34.54,0.0,44.47,0.0,NGC0247,0.4743601146044809,0.7050917016282824
2.7,63.38053088815296,1.2478740883989725,7.02,38.17,0.0,37.92,0.0,NGC0247,0.4743601146044809,0.7050917016282824
3.22,68.17817130817683,1.3542288559548177,8.74,41.49,0.0,33.35,0.0,NGC0247,0.4743601146044809,0.7050917016282824
3.77,73.21412043656541,1.4449682117068545,10.74,44.33,0.0,29.03,0.0,NGC0247,0.4743601146044809,0.7050917016282824
4.31,74.89695166721134,1.518849714227189,12.87,46.65,0.0,25.59,0.0,NGC0247,0.4743601146044809,0.7050917016282824
4.85,80.33724183417654,1.5784025540102318,14.02,48.71,0.0,22.37,0.0,NGC0247,0.4743601146044809,0.7050917016282824
5.38,83.8612800730899,1.6243077047696073,14.25,50.36,0.0,19.55,0.0,NGC0247,0.4743601146044809,0.7050917016282824
5.92,81.70863832092823,1.6665080052340253,15.4,51.67,0.0,17.02,0.0,NGC0247,0.4743601146044809,0.7050917016282824
6.46,83.77616587458952,1.705808086041018,17.47,52.6,0.0,14.83,0.0,NGC0247,0.4743601146044809,0.7050917016282824
6.99,89.46544470199555,1.7427501275888457,20.12,53.23,0.0,13.01,0.0,NGC0247,0.4743601146044809,0.7050917016282824
7.53,88.67563949474392,1.780325882936026,23.34,53.67,0.0,11.5,0.0,NGC0247,0.4743601146044809,0.7050917016282824
8.07,93.13876899903165,1.8119035993189077,25.63,54.09,0.0,10.34,0.0,NGC0247,0.4743601146044809,0.7050917016282824
8.62,91.21651705549746,1.8406211529548833,27.36,54.75,0.0,9.41,0.0,NGC0247,0.4743601146044809,0.7050917016282824
9.14,96.12352070690069,1.8681068033341621,29.31,55.29,0.0,8.09,0.0,NGC0247,0.4743601146044809,0.7050917016282824
9.69,95.00044907342368,1.895025601686374,31.5,55.46,0.0,6.86,0.0,NGC0247,0.4743601146044809,0.7050917016282824
10.23,96.39976467106668,1.9180891752065024,33.45,55.35,0.0,5.8,0.0,NGC0247,0.4743601146044809,0.7050917016282824
10.76,99.91159357689347,1.9375960426062242,35.18,54.98,0.0,4.92,0.0,NGC0247,0.4743601146044809,0.7050917016282824
11.3,96.92142755130774,1.9525560940336568,36.44,54.45,0.0,4.17,0.0,NGC0247,0.4743601146044809,0.7050917016282824
11.84,96.21910875478461,1.961298604157276,37.01,53.82,0.0,3.57,0.0,NGC0247,0.4743601146044809,0.7050917016282824
12.38,97.38004529130248,1.9652315565612746,37.01,53.2,0.0,3.12,0.0,NGC0247,0.4743601146044809,0.7050917016282824
12.91,99.05120205740278,1.963263030691569,36.33,52.54,0.0,2.63,0.0,NGC0247,0.4743601146044809,0.7050917016282824
13.48,94.8290794709372,1.9578933757268737,35.29,51.7,0.0,2.23,0.0,NGC0247,0.4743601146044809,0.7050917016282824
14.01,98.77193208358189,1.9505700091828777,34.03,50.9,0.0,1.96,0.0,NGC0247,0.4743601146044809,0.7050917016282824
14.54,96.09409529913866,1.942816582988904,32.65,50.18,0.0,1.79,0.0,NGC0247,0.4743601146044809,0.7050917016282824
1.5,144.42476228996856,2.8236742643902772,3.86,179.05,0.0,1392.39,0.0,NGC0289,0.4251998695282037,0.6943664822554411
2.52,171.58514272066685,3.6042952765699723,5.64,226.49,0.0,684.62,0.0,NGC0289,0.4251998695282037,0.6943664822554411
3.46,179.2596806743406,3.64249484917388,6.85,215.85,0.0,390.61,0.0,NGC0289,0.4251998695282037,0.6943664822554411
4.32,182.81843879289733,3.78400070947343,7.4,220.68,0.0,299.95,0.0,NGC0289,0.4251998695282037,0.6943664822554411
5.43,190.57867727292475,3.875616516788444,6.0,221.66,0.0,148.1,0.0,NGC0289,0.4251998695282037,0.6943664822554411
6.38,192.45537018936253,3.8301355244665234,4.74,211.57,0.0,68.44,0.0,NGC0289,0.4251998695282037,0.6943664822554411
7.57,187.20281642660365,3.7575253001237385,7.37,198.06,0.0,40.47,0.0,NGC0289,0.4251998695282037,0.6943664822554411
10.6,180.73169570323702,3.6330445540042087,21.99,170.85,0.0,14.69,0.0,NGC0289,0.4251998695282037,0.6943664822554411
13.57,177.88420260765994,3.569046817324503,32.44,151.82,0.0,5.42,0.0,NGC0289,0.4251998695282037,0.6943664822554411
16.64,176.7488338884118,3.5206554792929894,38.81,136.17,0.0,3.34,0.0,NGC0289,0.4251998695282037,0.6943664822554411
19.71,171.64566671846237,3.503583131653578,42.5,127.01,0.0,3.06,0.0,NGC0289,0.4251998695282037,0.6943664822554411
22.68,178.1410922883782,3.5131563792654434,49.56,119.49,0.0,1.47,0.0,NGC0289,0.4251998695282037,0.6943664822554411
25.75,178.05011302415815,3.514424470442123,54.94,111.5,0.0,0.76,0.0,NGC0289,0.4251998695282037,0.6943664822554411
28.72,176.25907820777533,3.4982424430417103,55.53,105.68,0.0,0.64,0.0,NGC0289,0.4251998695282037,0.6943664822554411
31.79,177.76603440752947,3.51618321712715,60.71,100.59,0.0,0.4,0.0,NGC0289,0.4251998695282037,0.6943664822554411
34.77,177.97236581341625,3.538469992247854,65.78,96.09,0.0,0.25,0.0,NGC0289,0.4251998695282037,0.6943664822554411
37.84,184.16085957210083,3.5391678704992833,67.48,92.02,0.0,0.16,0.0,NGC0289,0.4251998695282037,0.6943664822554411
40.81,176.6027404848004,3.5382179729231047,68.67,88.49,0.0,0.1,0.0,NGC0289,0.4251998695282037,0.6943664822554411
43.88,175.20811312708386,3.525816644993723,68.27,85.15,0.0,0.06,0.0,NGC0289,0.4251998695282037,0.6943664822554411
46.85,172.84542696426874,3.5098032096879086,67.18,82.29,0.0,0.04,0.0,NGC0289,0.4251998695282037,0.6943664822554411
49.92,171.08722551499469,3.4938764755258007,65.98,79.64,0.0,0.03,0.0,NGC0289,0.4251998695282037,0.6943664822554411
52.99,169.72352713364427,3.4811134933101227,65.09,77.21,0.0,0.02,0.0,NGC0289,0.4251998695282037,0.6943664822554411
55.96,170.4129829299714,3.4699411459512453,64.29,75.06,0.0,0.01,0.0,NGC0289,0.4251998695282037,0.6943664822554411
59.03,172.3837970097853,3.452556500418204,62.6,72.97,0.0,0.01,0.0,NGC0289,0.4251998695282037,0.6943664822554411
62.0,172.57185876302145,3.428514461610422,59.81,71.15,0.0,0.0,0.0,NGC0289,0.4251998695282037,0.6943664822554411
65.07,170.48871971034694,3.40629030024732,57.13,69.42,0.0,0.0,0.0,NGC0289,0.4251998695282037,0.6943664822554411
68.05,166.88898436837508,3.3896780498939614,55.14,67.85,0.0,0.0,0.0,NGC0289,0.4251998695282037,0.6943664822554411
71.12,171.7492517404669,3.3742363256944263,53.24,66.34,0.0,0.0,0.0,NGC0289,0.4251998695282037,0.6943664822554411
0.91,33.899388130496575,0.6681076178282711,0.0,31.52,0.0,90.5,0.0,NGC0300,0.5106828522978144,0.7010801771735616
1.36,43.80806000414897,0.87896771424012,0.0,37.5,0.0,67.25,0.0,NGC0300,0.5106828522978144,0.7010801771735616
1.82,52.185668232130915,1.0575228393458296,0.0,42.04,0.0,53.8,0.0,NGC0300,0.5106828522978144,0.7010801771735616
2.27,61.04023805332359,1.2075595733447206,2.86,46.16,0.0,41.88,0.0,NGC0300,0.5106828522978144,0.7010801771735616
2.72,66.6597311058764,1.3282012869014777,7.4,48.37,0.0,31.96,0.0,NGC0300,0.5106828522978144,0.7010801771735616
3.17,69.00976646272657,1.421361578191827,8.38,49.78,0.0,24.71,0.0,NGC0300,0.5106828522978144,0.7010801771735616
3.63,74.68495994820351,1.4957328049433567,8.42,50.48,0.0,18.99,0.0,NGC0300,0.5106828522978144,0.7010801771735616
4.08,78.22009127742963,1.5562459819552101,9.19,50.65,0.0,14.68,0.0,NGC0300,0.5106828522978144,0.7010801771735616
4.54,79.16766120039263,1.6123659691346675,12.0,50.39,0.0,11.28,0.0,NGC0300,0.5106828522978144,0.7010801771735616
4.99,83.03013123522082,1.6543213850129286,12.98,49.84,0.0,8.72,0.0,NGC0300,0.5106828522978144,0.7010801771735616
5.45,82.00096588202997,1.6891681126745886,13.57,49.05,0.0,6.7,0.0,NGC0300,0.5106828522978144,0.7010801771735616
5.9,88.42593529823478,1.722487430717293,15.44,48.12,0.0,5.18,0.0,NGC0300,0.5106828522978144,0.7010801771735616
6.36,90.45152967062201,1.764978495666496,20.16,47.07,0.0,3.98,0.0,NGC0300,0.5106828522978144,0.7010801771735616
6.81,89.76021571315212,1.8043167393281097,24.2,45.98,0.0,3.08,0.0,NGC0300,0.5106828522978144,0.7010801771735616
7.26,92.51356306791163,1.8369185411177078,27.05,44.86,0.0,2.38,0.0,NGC0300,0.5106828522978144,0.7010801771735616
7.71,88.44166136912771,1.8584054706859277,28.23,43.73,0.0,1.84,0.0,NGC0300,0.5106828522978144,0.7010801771735616
8.17,91.2945588822816,1.869118186479532,27.84,42.59,0.0,1.41,0.0,NGC0300,0.5106828522978144,0.7010801771735616
8.62,93.21696055395032,1.8753580241838739,26.95,41.5,0.0,1.09,0.0,NGC0300,0.5106828522978144,0.7010801771735616
9.07,92.12931525491825,1.8829620202994792,26.46,40.45,0.0,0.84,0.0,NGC0300,0.5106828522978144,0.7010801771735616
9.53,95.92519589679677,1.8914786046926633,26.26,39.41,0.0,0.65,0.0,NGC0300,0.5106828522978144,0.7010801771735616
9.96,98.481381374406,1.8939711859090633,25.18,38.5,0.0,0.51,0.0,NGC0300,0.5106828522978144,0.7010801771735616
10.45,92.62291039043718,1.8971013553887373,24.1,37.5,0.0,0.38,0.0,NGC0300,0.5106828522978144,0.7010801771735616
10.93,93.40109186088415,1.8998428138194436,23.02,36.62,0.0,0.29,0.0,NGC0300,0.5106828522978144,0.7010801771735616
11.32,95.51856204553835,1.9014175278227317,22.03,35.97,0.0,0.23,0.0,NGC0300,0.5106828522978144,0.7010801771735616
11.8,98.43443116114103,1.9072331409752432,21.74,35.19,0.0,0.0,0.0,NGC0300,0.5106828522978144,0.7010801771735616
1.17,150.28815360303633,3.0810879267883853,2.58,183.66,0.0,2905.87,0.0,NGC0801,0.7026185501953138,0.713457652874385
1.56,177.6248936844214,3.534891559951113,3.43,210.66,0.0,2304.03,0.0,NGC0801,0.7026185501953138,0.713457652874385
1.96,202.1159735160577,3.900249086730221,4.28,232.37,0.0,1870.29,0.0,NGC0801,0.7026185501953138,0.713457652874385
2.73,214.88476520954157,4.444520864122594,5.96,264.64,0.0,1313.72,0.0,NGC0801,0.7026185501953138,0.713457652874385
3.52,230.54987337735275,4.732244111764228,7.61,281.54,0.0,825.59,0.0,NGC0801,0.7026185501953138,0.713457652874385
10.59,229.23913368157955,4.623957452125878,23.2,269.17,0.0,159.49,0.0,NGC0801,0.7026185501953138,0.713457652874385
17.65,217.13133258594135,4.388316789166405,37.46,243.6,0.0,48.01,0.0,NGC0801,0.7026185501953138,0.713457652874385
24.61,220.26361036429827,4.334822559406815,47.21,226.69,0.0,36.25,0.0,NGC0801,0.7026185501953138,0.713457652874385
31.67,224.11355343328822,4.460711582441477,59.26,219.45,0.0,15.29,0.0,NGC0801,0.7026185501953138,0.713457652874385
38.74,212.57350847062798,4.40794901464935,61.77,202.4,0.0,5.94,0.0,NGC0801,0.7026185501953138,0.713457652874385
45.8,217.355096680923,4.3027483088297656,58.45,183.36,0.0,2.13,0.0,NGC0801,0.7026185501953138,0.713457652874385
52.86,211.73481981490139,4.284182030763553,58.96,169.7,0.0,1.2,0.0,NGC0801,0.7026185501953138,0.713457652874385
59.82,221.8594428192099,4.326900724653875,66.89,158.21,0.0,0.0,0.0,NGC0801,0.7026185501953138,0.713457652874385
0.92,209.025734982591,4.23365447529736,-5.19,121.44,254.98,2850.07,1353.62,NGC0891,0.3026829936874814,0.6002226400448104
2.32,223.32107062322868,4.524022651687878,-10.42,280.89,185.98,1970.54,19.18,NGC0891,0.3026829936874814,0.6002226400448104
3.24,242.08706697632186,4.7899019919168015,-11.44,325.09,158.37,904.93,1.73,NGC0891,0.3026829936874814,0.6002226400448104
4.17,237.7171848138817,4.6828896851838495,-11.64,311.44,139.66,398.34,0.15,NGC0891,0.3026829936874814,0.6002226400448104
5.1,231.02151993277707,4.579389964053378,-11.54,293.95,126.35,271.63,0.01,NGC0891,0.3026829936874814,0.6002226400448104
6.03,218.41430146971345,4.520687193516825,-11.44,280.55,116.3,183.28,0.0,NGC0891,0.3026829936874814,0.6002226400448104
6.96,227.38849513636853,4.499353757152004,-9.02,271.7,108.06,131.67,0.0,NGC0891,0.3026829936874814,0.6002226400448104
7.89,218.59821471432127,4.464313808635891,6.44,260.33,101.6,102.27,0.0,NGC0891,0.3026829936874814,0.6002226400448104
8.8,224.49255172629364,4.468822889071525,16.24,254.4,96.17,60.87,0.0,NGC0891,0.3026829936874814,0.6002226400448104
9.73,215.25084717927768,4.431193807869368,25.64,241.26,91.46,35.23,0.0,NGC0891,0.3026829936874814,0.6002226400448104
10.64,222.70304678684317,4.414653780616387,32.27,231.49,87.46,35.29,0.0,NGC0891,0.3026829936874814,0.6002226400448104
11.58,216.79480353577364,4.406989529226841,35.44,224.36,83.84,17.47,0.0,NGC0891,0.3026829936874814,0.6002226400448104
12.52,213.85673332155733,4.389743406407361,42.18,213.5,80.63,15.2,0.0,NGC0891,0.3026829936874814,0.6002226400448104
13.46,222.97047713891143,4.396641320627144,46.37,208.0,77.76,12.53,0.0,NGC0891,0.3026829936874814,0.6002226400448104
14.4,220.51133132514286,4.389014997906831,49.33,200.84,75.18,6.77,0.0,NGC0891,0.3026829936874814,0.6002226400448104
15.33,215.74858741736855,4.368616329963041,49.33,193.84,72.86,4.92,0.0,NGC0891,0.3026829936874814,0.6002226400448104
16.27,223.57726290208677,4.3454254674738255,47.29,188.07,70.73,3.39,0.0,NGC0891,0.3026829936874814,0.6002226400448104
17.11,214.13811081559822,4.3208420061768065,45.04,182.56,68.97,0.0,0.0,NGC0891,0.3026829936874814,0.6002226400448104
1.25,50.55236519886428,1.0103984730821964,2.05,56.98,0.0,175.71,0.0,NGC1003,0.7149351224718761,0.6962548269064063
2.08,60.5152206606472,1.2038298922779238,6.07,64.63,0.0,107.61,0.0,NGC1003,0.7149351224718761,0.6962548269064063
2.9,71.37682285541811,1.4454503843616022,10.81,74.91,0.0,67.61,0.0,NGC1003,0.7149351224718761,0.6962548269064063
3.73,79.54850351978301,1.5761187356145478,14.74,77.71,0.0,47.27,0.0,NGC1003,0.7149351224718761,0.6962548269064063
4.56,83.42957584525122,1.6865857797632111,17.0,79.57,0.0,29.91,0.0,NGC1003,0.7149351224718761,0.6962548269064063
5.39,87.59275038137794,1.7663973444119772,19.26,79.39,0.0,14.66,0.0,NGC1003,0.7149351224718761,0.6962548269064063
6.22,91.03731309105478,1.7724421566367314,21.62,73.38,0.0,7.84,0.0,NGC1003,0.7149351224718761,0.6962548269064063
7.04,88.28002607754004,1.8031266912677226,23.59,69.52,0.0,5.24,0.0,NGC1003,0.7149351224718761,0.6962548269064063
7.87,87.79626051519384,1.844954614405795,27.03,65.95,0.0,3.23,0.0,NGC1003,0.7149351224718761,0.6962548269064063
8.7,96.92930135275071,1.8780767603990365,28.5,62.8,0.0,2.03,0.0,NGC1003,0.7149351224718761,0.6962548269064063
9.54,100.15339528173594,1.9058929806307308,29.19,59.81,0.0,1.06,0.0,NGC1003,0.7149351224718761,0.6962548269064063
10.34,95.50136305247699,1.9256352769336644,29.29,56.87,0.0,0.59,0.0,NGC1003,0.7149351224718761,0.6962548269064063
11.21,93.91754268438459,1.9540441963381068,30.27,54.18,0.0,0.37,0.0,NGC1003,0.7149351224718761,0.6962548269064063
11.98,98.41147117342895,1.9805278668096578,31.35,52.09,0.0,0.22,0.0,NGC1003,0.7149351224718761,0.6962548269064063
12.85,99.81021687980682,2.007697318574327,32.24,49.97,0.0,0.13,0.0,NGC1003,0.7149351224718761,0.6962548269064063
13.72,101.21465365257005,2.0320116220968107,32.83,48.07,0.0,0.08,0.0,NGC1003,0.7149351224718761,0.6962548269064063
14.49,100.25372102477105,2.0507398039925913,33.03,46.57,0.0,0.05,0.0,NGC1003,0.7149351224718761,0.6962548269064063
15.36,104.70038152381392,2.070013641061172,33.12,45.03,0.0,0.03,0.0,NGC1003,0.7149351224718761,0.6962548269064063
16.13,105.29240178697357,2.0839867077749488,32.83,43.81,0.0,0.02,0.0,NGC1003,0.7149351224718761,0.6962548269064063
17.0,102.11053738396053,2.105129082299891,33.52,42.53,0.0,0.01,0.0,NGC1003,0.7149351224718761,0.6962548269064063
17.78,107.07906633919829,2.112046605114302,32.34,41.49,0.0,0.01,0.0,NGC1003,0.7149351224718761,0.6962548269064063
18.65,110.5054915603976,2.122954687135268,31.65,40.42,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
19.52,106.70885483453416,2.1268623774611615,29.88,39.42,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
20.29,106.08311600611911,2.136073345874127,29.39,38.61,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
21.16,107.02854859210126,2.1466676459618497,29.0,37.75,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
21.93,108.90212620471833,2.1515671985247673,27.91,37.04,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
22.8,104.19068117175367,2.158527674556192,27.03,36.29,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
23.67,108.48523231590134,2.1625944379199376,25.65,35.58,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
