Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
4.56,79.8307232736139,8.432928898816057,17.0,79.57,0.0,29.91,0.0,NGC1003,0.7149351224718761,0.6962548269064063
5.39,84.68428302449429,8.831986722059886,19.26,79.39,0.0,14.66,0.0,NGC1003,0.7149351224718761,0.6962548269064063
6.22,100.69813412792759,8.862210783183658,21.62,73.38,0.0,7.84,0.0,NGC1003,0.7149351224718761,0.6962548269064063
7.04,80.7747921341557,9.015633456338612,23.59,69.52,0.0,5.24,0.0,NGC1003,0.7149351224718761,0.6962548269064063
7.87,69.99037969481022,9.224773072028974,27.03,65.95,0.0,3.23,0.0,NGC1003,0.7149351224718761,0.6962548269064063
8.7,109.03115468394631,9.390383801995183,28.5,62.8,0.0,2.03,0.0,NGC1003,0.7149351224718761,0.6962548269064063
9.54,119.58838028253354,9.529464903153654,29.19,59.81,0.0,1.06,0.0,NGC1003,0.7149351224718761,0.6962548269064063
10.34,92.37975987565208,9.628176384668322,29.29,56.87,0.0,0.59,0.0,NGC1003,0.7149351224718761,0.6962548269064063
11.21,78.77887415430162,9.770220981690535,30.27,54.18,0.0,0.37,0.0,NGC1003,0.7149351224718761,0.6962548269064063
11.98,95.95178250521322,9.902639334048288,31.35,52.09,0.0,0.22,0.0,NGC1003,0.7149351224718761,0.6962548269064063
12.85,97.51162068416865,10.038486592871637,32.24,49.97,0.0,0.13,0.0,NGC1003,0.7149351224718761,0.6962548269064063
13.72,99.67094384348808,10.160058110484055,32.83,48.07,0.0,0.08,0.0,NGC1003,0.7149351224718761,0.6962548269064063
14.49,91.12064432533703,10.253699019962957,33.03,46.57,0.0,0.05,0.0,NGC1003,0.7149351224718761,0.6962548269064063
15.36,109.49917940683513,10.35006820530586,33.12,45.03,0.0,0.03,0.0,NGC1003,0.7149351224718761,0.6962548269064063
16.13,109.66466737987808,10.419933538874744,32.83,43.81,0.0,0.02,0.0,NGC1003,0.7149351224718761,0.6962548269064063
17.0,89.52687045982447,10.525645411499456,33.52,42.53,0.0,0.01,0.0,NGC1003,0.7149351224718761,0.6962548269064063
17.78,112.98601067313113,10.560233025571511,32.34,41.49,0.0,0.01,0.0,NGC1003,0.7149351224718761,0.6962548269064063
18.65,127.9365203749344,10.61477343567634,31.65,40.42,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
19.52,108.17179868043856,10.634311887305808,29.88,39.42,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
20.29,103.2009108557703,10.680366729370633,29.39,38.61,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
21.16,105.80921376813643,10.733338229809249,29.0,37.75,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
21.93,114.19719131863813,10.757835992623837,27.91,37.04,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
22.8,89.24787094752996,10.79263837278096,27.03,36.29,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
23.67,109.90727399551919,10.812972189599689,25.65,35.58,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
24.44,104.47939533080462,10.872470302555767,26.24,34.99,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
25.31,129.27816171368192,10.911552253034744,25.85,34.35,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
26.08,107.48104560982922,10.938625593349173,25.26,33.82,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
26.95,128.57643004826178,11.019683625142926,26.83,33.25,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
27.73,99.27130361573413,11.158769123443161,30.76,32.76,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
28.6,118.84762117112032,11.225532434662284,31.75,32.24,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
29.47,117.088086301691,11.346404181309872,34.6,31.75,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
30.24,104.70822007867065,11.467392606339494,37.45,31.33,0.0,0.0,0.0,NGC1003,0.7149351224718761,0.6962548269064063
0.35,35.586344417599406,3.496606009706136,-0.82,48.76,0.0,1540.43,0.0,NGC1090,0.4666369350349739,0.6981827382606375
1.07,83.04077593413099,7.406076827389876,-2.5,98.26,0.0,772.11,0.0,NGC1090,0.4666369350349739,0.6981827382606375
1.6,86.9798377964856,8.989041485911175,-3.73,114.22,0.0,533.24,0.0,NGC1090,0.4666369350349739,0.6981827382606375
3.7,105.6103107281697,12.711824257460263,-7.4,144.04,0.0,300.12,0.0,NGC1090,0.4666369350349739,0.6981827382606375
5.09,140.8375859963777,14.108537178669728,-9.39,154.24,0.0,183.64,0.0,NGC1090,0.4666369350349739,0.6981827382606375
6.61,139.75762814125386,15.362071637037339,-10.89,166.19,0.0,152.68,0.0,NGC1090,0.4666369350349739,0.6981827382606375
8.17,155.91124821944976,16.143792944983062,-5.79,171.87,0.0,89.5,0.0,NGC1090,0.4666369350349739,0.6981827382606375
9.11,161.32012192178266,16.264712352721123,9.64,169.05,0.0,67.81,0.0,NGC1090,0.4666369350349739,0.6981827382606375
10.37,136.38073432430213,16.44261102574443,17.85,166.21,0.0,59.0,0.0,NGC1090,0.4666369350349739,0.6981827382606375
11.28,140.20388611045487,16.722110308073393,22.68,167.76,0.0,48.87,0.0,NGC1090,0.4666369350349739,0.6981827382606375
13.62,178.5807532299737,17.036788262476332,31.86,164.88,0.0,24.37,0.0,NGC1090,0.4666369350349739,0.6981827382606375
15.04,161.15758505677923,17.004621883666797,35.59,159.31,0.0,14.96,0.0,NGC1090,0.4666369350349739,0.6981827382606375
16.37,125.6690825500163,16.901783654442237,38.11,153.0,0.0,8.69,0.0,NGC1090,0.4666369350349739,0.6981827382606375
17.59,180.7000878079383,16.755002408432514,40.13,146.12,0.0,5.36,0.0,NGC1090,0.4666369350349739,0.6981827382606375
18.8,170.91832890510568,16.638646483431877,41.74,140.2,0.0,3.94,0.0,NGC1090,0.4666369350349739,0.6981827382606375
20.13,153.43943332288194,16.52351550462072,42.85,134.43,0.0,2.74,0.0,NGC1090,0.4666369350349739,0.6981827382606375
21.35,142.66834912111014,16.43044563090336,43.55,129.7,0.0,2.05,0.0,NGC1090,0.4666369350349739,0.6981827382606375
22.57,177.27771493477306,16.360359710241063,44.16,125.69,0.0,1.61,0.0,NGC1090,0.4666369350349739,0.6981827382606375
23.89,168.71179290415577,16.301679115632908,45.07,121.68,0.0,1.08,0.0,NGC1090,0.4666369350349739,0.6981827382606375
25.11,201.5224681766973,16.274645956973668,46.68,118.15,0.0,0.76,0.0,NGC1090,0.4666369350349739,0.6981827382606375
26.33,169.43655166905083,16.260411226125395,48.39,114.89,0.0,0.54,0.0,NGC1090,0.4666369350349739,0.6981827382606375
27.65,168.7904449915933,16.24906321409246,50.01,111.67,0.0,0.37,0.0,NGC1090,0.4666369350349739,0.6981827382606375
28.87,159.74596448076863,16.245783956969653,51.42,108.99,0.0,0.26,0.0,NGC1090,0.4666369350349739,0.6981827382606375
30.09,175.5215744465723,16.226792216227594,52.53,106.1,0.0,0.0,0.0,NGC1090,0.4666369350349739,0.6981827382606375
0.22,52.92069345439631,4.980731208459353,5.62,33.24,0.0,512.85,0.0,NGC1705,0.4934144809991557,0.7111003053199821
0.66,77.27564965440051,6.867893553706269,13.36,44.88,0.0,84.05,0.0,NGC1705,0.4934144809991557,0.7111003053199821
1.11,68.78853613482754,7.257187426511428,17.38,43.65,0.0,25.33,0.0,NGC1705,0.4934144809991557,0.7111003053199821
1.55,69.68456077238542,7.285680030305922,17.38,39.37,0.0,8.23,0.0,NGC1705,0.4934144809991557,0.7111003053199821
2.0,69.17210029178149,7.265292496443036,17.17,35.3,0.0,3.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
2.45,77.91488262822541,7.22049062168409,16.22,31.81,0.0,0.83,0.0,NGC1705,0.4934144809991557,0.7111003053199821
2.89,82.54675916122308,7.178993829939394,15.26,28.94,0.0,0.29,0.0,NGC1705,0.4934144809991557,0.7111003053199821
3.34,68.17714208665458,7.145582466963512,14.31,26.66,0.0,0.09,0.0,NGC1705,0.4934144809991557,0.7111003053199821
3.78,68.17445028154381,7.119878772935869,13.46,24.88,0.0,0.03,0.0,NGC1705,0.4934144809991557,0.7111003053199821
4.22,73.34907259851083,7.111549681706819,13.36,23.42,0.0,0.01,0.0,NGC1705,0.4934144809991557,0.7111003053199821
4.66,69.32254577537775,7.106915191326256,13.36,22.2,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
5.11,77.81762480803577,7.1052998161423275,13.46,21.14,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
5.56,55.032147249923234,7.102551038355485,13.46,20.22,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
6.0,65.28767827928453,7.117145868872517,14.31,19.44,0.0,0.0,0.0,NGC1705,0.4934144809991557,0.7111003053199821
0.12,3.3677240493013905,0.365358663541021,-0.46,3.95,0.0,51.7,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.36,8.192240183507144,1.066747390467583,-0.53,11.2,0.0,47.22,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.59,14.745160053430201,1.6317585305383724,1.73,15.88,0.0,35.13,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.83,19.69798182957378,2.168224581594771,4.19,19.68,0.0,28.17,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.07,25.775852850478184,2.6304855743116904,6.57,22.21,0.0,17.57,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.31,33.76942262379573,3.038740778385545,9.69,23.33,0.0,11.56,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.54,32.914589684727254,3.374146010322951,12.94,22.77,0.0,7.62,0.0,NGC2366,0.4067674367110716,0.703821981802483
1.79,33.19614452913544,3.7011322425270237,15.67,22.48,0.0,5.72,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.02,39.49660383652016,3.972284346906792,17.89,22.28,0.0,4.38,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.26,46.33901303632611,4.193889482051712,19.31,22.0,0.0,2.95,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.49,39.2957456501471,4.354561869722009,20.12,21.29,0.0,1.9,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.74,41.03679512480369,4.514784444641333,21.03,20.52,0.0,1.32,0.0,NGC2366,0.4067674367110716,0.703821981802483
2.97,49.23367169153852,4.662920244196392,22.14,19.83,0.0,0.93,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.21,46.93690115195714,4.800028072657242,23.15,19.12,0.0,0.64,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.44,52.33550453895088,4.915292771880342,23.96,18.46,0.0,0.45,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.69,50.12172629854586,5.019021984658651,24.56,17.79,0.0,0.31,0.0,NGC2366,0.4067674367110716,0.703821981802483
3.92,54.64080655356036,5.105823575693737,25.07,17.2,0.0,0.22,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.16,46.38930593439958,5.174535430928113,25.27,16.63,0.0,0.15,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.4,52.318901735771796,5.238220379981587,25.47,16.1,0.0,0.1,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.64,51.86361316745102,5.297984561071905,25.68,15.61,0.0,0.07,0.0,NGC2366,0.4067674367110716,0.703821981802483
4.87,47.13685601469257,5.366151035628528,26.18,15.18,0.0,0.05,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.11,45.796872646638555,5.428406677970923,26.59,14.76,0.0,0.03,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.35,58.476467967161156,5.4723789389143285,26.69,14.37,0.0,0.02,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.59,53.107503191166536,5.503911400882287,26.59,14.01,0.0,0.02,0.0,NGC2366,0.4067674367110716,0.703821981802483
5.82,49.572991687114694,5.5217798329987176,26.28,13.7,0.0,0.01,0.0,NGC2366,0.4067674367110716,0.703821981802483
6.06,54.95407227326223,5.548774753023506,26.18,13.37,0.0,0.0,0.0,NGC2366,0.4067674367110716,0.703821981802483
0.16,23.918587831090612,2.1494021656239384,0.0,23.21,0.0,1105.79,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.26,25.305029751486728,3.2781669082601526,0.0,35.33,0.0,1006.36,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.36,37.143844332681624,4.368136667152785,1.92,46.97,0.0,938.26,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.46,47.94247791418804,5.281687576925968,2.29,56.68,0.0,789.78,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.56,68.32600210529351,5.961516079614707,2.64,63.77,0.0,624.65,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.66,65.2854261528428,6.349124618278485,3.0,67.56,0.0,511.64,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.76,72.06718754289165,6.693142398747098,3.34,70.83,0.0,469.31,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.86,61.357845788758304,6.925390543629051,3.68,72.8,0.0,402.53,0.0,NGC2403,0.8332632503539562,0.7025283719158071
0.96,63.66649677462339,7.169275826173429,4.02,74.87,0.0,381.19,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.06,77.63811648705857,7.431039506647352,4.37,77.12,0.0,359.63,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.16,77.48032568026059,7.703143017481679,4.75,79.47,0.0,345.41,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.27,84.53963635309296,8.014193715926703,5.15,82.18,0.0,332.26,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.36,81.80370366513367,8.336828452195777,5.51,85.19,0.0,317.57,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.47,88.91268975656179,8.65065639505623,5.76,87.94,0.0,297.25,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.57,91.05311534388343,8.963580224136939,5.98,90.77,0.0,286.72,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.67,100.31846399534409,9.307907693103546,6.21,93.98,0.0,271.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.77,104.00037801943063,9.62341984998629,6.42,96.86,0.0,252.38,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.87,82.908879226645,9.893509880894413,6.61,99.21,0.0,231.06,0.0,NGC2403,0.8332632503539562,0.7025283719158071
1.97,78.69923545801387,10.151162338046646,6.81,101.42,0.0,214.5,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.08,114.72977704024139,10.428325042382115,7.01,103.79,0.0,203.15,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.18,119.59808697473271,10.690116710747873,7.27,106.07,0.0,177.77,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.28,97.13359913337038,10.81740964261264,7.54,106.73,0.0,143.26,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.37,88.2338921085747,10.839325310390517,7.81,106.19,0.0,125.45,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.47,109.71685698035822,10.864093344062349,8.25,105.57,0.0,115.5,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.57,119.1563891872995,10.900937944544273,8.77,105.08,0.0,108.64,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.68,128.94797520274136,10.930022637880443,9.31,104.39,0.0,99.02,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.78,115.27470862252811,10.961529742971413,9.95,103.8,0.0,91.66,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.88,105.84910833484452,10.993559807002061,10.97,103.16,0.0,86.76,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.98,100.52954815879238,11.03887010799396,11.96,102.68,0.0,83.79,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.08,111.1898419974011,11.106266090502686,13.06,102.46,0.0,81.8,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.19,108.49179694274059,11.183873555048224,14.06,102.29,0.0,78.36,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.29,101.38521031890853,11.28391503187342,15.05,102.51,0.0,75.36,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.39,137.25920016890123,11.391981391793491,16.15,102.82,0.0,71.99,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.49,135.44749934155735,11.49304742372135,17.15,103.06,0.0,67.49,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.59,128.81704194993185,11.567571731269064,18.14,102.95,0.0,62.39,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.69,105.90291382165088,11.664408943773287,19.24,103.12,0.0,56.77,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.79,127.36094205897633,11.732907906842561,20.24,102.93,0.0,52.43,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.9,125.40458469349696,11.786559026315942,21.03,102.5,0.0,47.97,0.0,NGC2403,0.8332632503539562,0.7025283719158071
3.99,123.44827632252934,11.821665019724417,21.83,101.99,0.0,44.58,0.0,NGC2403,0.8332632503539562,0.7025283719158071
4.47,135.18916829252333,12.017172518773865,25.72,99.49,0.0,31.94,0.0,NGC2403,0.8332632503539562,0.7025283719158071
4.97,129.56997440804594,12.182929271350957,27.81,97.06,0.0,24.17,0.0,NGC2403,0.8332632503539562,0.7025283719158071
5.47,132.19787276578177,12.30891038476606,29.41,94.4,0.0,15.97,0.0,NGC2403,0.8332632503539562,0.7025283719158071
5.96,131.60267082216157,12.37226946597105,30.7,91.13,0.0,11.31,0.0,NGC2403,0.8332632503539562,0.7025283719158071
6.46,128.49611080171866,12.426138941578822,31.7,87.9,0.0,7.9,0.0,NGC2403,0.8332632503539562,0.7025283719158071
6.96,102.72564520895759,12.50252961863332,33.29,84.95,0.0,5.51,0.0,NGC2403,0.8332632503539562,0.7025283719158071
7.45,126.74551685967012,12.569444635678238,34.99,81.98,0.0,3.88,0.0,NGC2403,0.8332632503539562,0.7025283719158071
7.95,119.33357907736257,12.636171611851179,36.58,79.11,0.0,2.71,0.0,NGC2403,0.8332632503539562,0.7025283719158071
8.45,110.85648622177357,12.712667932232108,38.38,76.42,0.0,1.9,0.0,NGC2403,0.8332632503539562,0.7025283719158071
8.94,149.43890571454688,12.792437219707962,39.97,74.09,0.0,1.34,0.0,NGC2403,0.8332632503539562,0.7025283719158071
9.44,150.9114243840093,12.866526074739951,41.47,71.75,0.0,0.93,0.0,NGC2403,0.8332632503539562,0.7025283719158071
9.94,146.88008520832298,12.93047211394949,42.57,69.58,0.0,0.65,0.0,NGC2403,0.8332632503539562,0.7025283719158071
10.43,133.37643022542832,13.005719608546181,43.96,67.61,0.0,0.46,0.0,NGC2403,0.8332632503539562,0.7025283719158071
10.93,148.39568794224635,13.073789889185548,45.06,65.75,0.0,0.32,0.0,NGC2403,0.8332632503539562,0.7025283719158071
11.43,131.48808491599613,13.132979074736832,45.76,64.12,0.0,0.22,0.0,NGC2403,0.8332632503539562,0.7025283719158071
11.92,134.44464046258665,13.177233342370725,46.15,62.55,0.0,0.16,0.0,NGC2403,0.8332632503539562,0.7025283719158071
12.42,117.79877431117815,13.226115270151935,46.65,61.06,0.0,0.11,0.0,NGC2403,0.8332632503539562,0.7025283719158071
12.92,137.9447129532821,13.267753036745603,46.95,59.67,0.0,0.08,0.0,NGC2403,0.8332632503539562,0.7025283719158071
13.42,133.71567930980197,13.291307138824994,46.75,58.37,0.0,0.05,0.0,NGC2403,0.8332632503539562,0.7025283719158071
13.91,115.729980476844,13.306352928672581,46.25,57.26,0.0,0.04,0.0,NGC2403,0.8332632503539562,0.7025283719158071
14.41,132.57366803367,13.325589975366094,45.95,56.12,0.0,0.03,0.0,NGC2403,0.8332632503539562,0.7025283719158071
14.91,132.38249791721498,13.34464607284262,45.66,55.05,0.0,0.02,0.0,NGC2403,0.8332632503539562,0.7025283719158071
15.4,157.60021095564363,13.35871106998184,45.26,54.06,0.0,0.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
15.9,145.65040689285678,13.369520359184282,44.76,53.11,0.0,0.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
16.4,133.9333861352862,13.37802687435318,44.16,52.26,0.0,0.01,0.0,NGC2403,0.8332632503539562,0.7025283719158071
16.89,137.1038890466765,13.377571892389824,43.36,51.43,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
17.39,134.39515560588558,13.38035781669245,42.67,50.61,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
17.89,131.0812549300123,13.379616625451952,41.87,49.84,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
18.38,119.31111442501472,13.37932608636195,41.07,49.16,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
18.88,131.75972403710125,13.378050366366091,40.27,48.46,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
19.38,123.89169293467229,13.388049319168154,39.87,47.78,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
19.87,117.32562489431045,13.409126399498845,39.87,47.15,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
20.37,141.16071929275236,13.429525300035614,39.87,46.52,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
20.87,139.77088825014891,13.4508063093686,39.87,45.97,0.0,0.0,0.0,NGC2403,0.8332632503539562,0.7025283719158071
2.89,165.61000086607797,20.163655573608267,7.68,203.92,89.57,755.39,0.0,NGC2683,0.5501493643168085,0.6727287741888062
5.77,215.35635293261132,21.803126156133715,21.36,229.24,63.44,149.71,0.0,NGC2683,0.5501493643168085,0.6727287741888062
8.66,220.8352162852961,20.08377715390479,17.89,197.87,51.78,56.22,0.0,NGC2683,0.5501493643168085,0.6727287741888062
11.54,215.82269225393392,19.515175508644916,24.41,185.0,44.86,16.1,0.0,NGC2683,0.5501493643168085,0.6727287741888062
14.43,201.64027879260757,18.287979558007173,25.8,159.52,40.12,2.72,0.0,NGC2683,0.5501493643168085,0.6727287741888062
17.31,176.2544505627563,17.55712465385063,25.8,143.29,36.63,0.92,0.0,NGC2683,0.5501493643168085,0.6727287741888062
20.2,155.66086718511966,17.00290965510475,23.72,130.86,33.91,0.25,0.0,NGC2683,0.5501493643168085,0.6727287741888062
23.08,147.81897878632168,16.578508949414758,20.53,121.26,31.72,0.07,0.0,NGC2683,0.5501493643168085,0.6727287741888062
28.85,165.80105586011638,16.02778041179501,17.48,107.36,28.37,0.0,0.0,NGC2683,0.5501493643168085,0.6727287741888062
31.74,164.33124603175395,15.832624756983453,16.5,102.03,27.05,0.0,0.0,NGC2683,0.5501493643168085,0.6727287741888062
34.62,176.90330981187333,15.672731495401093,15.67,97.49,25.9,0.0,0.0,NGC2683,0.5501493643168085,0.6727287741888062
3.44,334.9316952379278,30.174081916231774,-0.57,163.4,239.5,560.42,13.23,NGC2841,0.5750288404732303,0.6389895266214803
3.77,298.27930041771737,30.22762587776613,-0.57,171.13,229.25,537.66,5.28,NGC2841,0.5750288404732303,0.6389895266214803
4.13,265.9971674187679,30.37955937960789,-0.43,180.88,219.24,507.23,1.94,NGC2841,0.5750288404732303,0.6389895266214803
4.47,295.38222928236155,30.51187705373953,-0.1,188.37,210.91,465.98,0.76,NGC2841,0.5750288404732303,0.6389895266214803
4.8,312.9606197328915,30.63066830589569,-0.19,194.64,203.54,438.69,0.3,NGC2841,0.5750288404732303,0.6389895266214803
5.13,301.4006566700134,30.761708250703766,-0.28,200.57,196.88,413.05,0.12,NGC2841,0.5750288404732303,0.6389895266214803
5.48,291.26366024769226,30.912798432608913,-0.38,206.64,190.44,383.91,0.05,NGC2841,0.5750288404732303,0.6389895266214803
5.83,318.10988324313695,31.02637832999696,-0.48,211.29,184.57,352.6,0.02,NGC2841,0.5750288404732303,0.6389895266214803
6.16,295.58801369744543,31.127495607981235,-0.53,215.14,179.57,340.73,0.01,NGC2841,0.5750288404732303,0.6389895266214803
6.51,293.83964174517627,31.353149133383823,3.83,221.84,174.68,329.32,0.0,NGC2841,0.5750288404732303,0.6389895266214803
6.86,325.45530089434266,31.562506867280632,8.02,227.72,170.15,300.88,0.0,NGC2841,0.5750288404732303,0.6389895266214803
7.18,304.37097351537614,31.711891875102705,12.15,231.73,166.32,276.7,0.0,NGC2841,0.5750288404732303,0.6389895266214803
7.51,326.381299485393,31.86040351526944,16.24,235.48,162.63,259.76,0.0,NGC2841,0.5750288404732303,0.6389895266214803
7.85,329.2530682798116,32.04969623375609,20.27,239.96,159.08,241.28,0.0,NGC2841,0.5750288404732303,0.6389895266214803
8.21,285.3609572753134,32.205707432451966,24.66,243.42,155.54,214.54,0.0,NGC2841,0.5750288404732303,0.6389895266214803
8.57,307.2588849106405,32.279301210265906,27.1,245.15,152.23,187.05,0.0,NGC2841,0.5750288404732303,0.6389895266214803
8.9,369.5626070624541,32.31070242091584,29.42,245.8,149.38,167.67,0.0,NGC2841,0.5750288404732303,0.6389895266214803
9.24,285.3964954940257,32.29226783667547,31.74,245.24,146.61,150.42,0.0,NGC2841,0.5750288404732303,0.6389895266214803
9.6,254.27851444374176,32.255152688383184,34.31,244.14,143.83,136.11,0.0,NGC2841,0.5750288404732303,0.6389895266214803
9.93,262.424610814518,32.24620516026145,36.63,243.64,141.42,126.37,0.0,NGC2841,0.5750288404732303,0.6389895266214803
10.27,323.5362642175715,32.25971855339039,38.95,243.6,139.06,118.7,0.0,NGC2841,0.5750288404732303,0.6389895266214803
10.6,323.65024738505997,32.26526930830553,41.02,243.38,136.88,108.16,0.0,NGC2841,0.5750288404732303,0.6389895266214803
10.93,318.91758134370775,32.27130369772814,43.22,243.08,134.8,97.33,0.0,NGC2841,0.5750288404732303,0.6389895266214803
11.27,361.821082410383,32.26457621370178,45.42,242.44,132.75,86.07,0.0,NGC2841,0.5750288404732303,0.6389895266214803
12.31,235.37724641568443,32.12391534853264,52.25,237.3,127.02,60.76,0.0,NGC2841,0.5750288404732303,0.6389895266214803
14.35,327.82861781982024,31.534311566383337,56.77,222.06,117.64,30.36,0.0,NGC2841,0.5750288404732303,0.6389895266214803
16.4,356.86998115533066,30.867265380500783,51.89,207.98,110.04,19.68,0.0,NGC2841,0.5750288404732303,0.6389895266214803
18.48,269.44345902219067,30.36934186161396,48.35,196.87,103.67,11.59,0.0,NGC2841,0.5750288404732303,0.6389895266214803
20.57,289.12189625571375,30.053646697443572,54.45,185.72,98.26,7.0,0.0,NGC2841,0.5750288404732303,0.6389895266214803
22.51,276.6761228361174,29.920286467896126,63.61,176.98,93.93,4.66,0.0,NGC2841,0.5750288404732303,0.6389895266214803
24.59,270.4298455890506,29.69911298600983,66.17,168.93,89.87,3.04,0.0,NGC2841,0.5750288404732303,0.6389895266214803
26.68,283.93917252591956,29.351546700288306,61.9,161.21,86.28,1.15,0.0,NGC2841,0.5750288404732303,0.6389895266214803
28.77,331.9286223424199,29.04651496828687,58.85,153.59,83.08,0.69,0.0,NGC2841,0.5750288404732303,0.6389895266214803
30.7,341.2116652864551,28.82491504590496,57.01,147.56,80.43,0.41,0.0,NGC2841,0.5750288404732303,0.6389895266214803
32.79,277.02685278202955,28.6656778380184,57.38,141.95,77.82,0.23,0.0,NGC2841,0.5750288404732303,0.6389895266214803
34.88,340.26375886270074,28.581439551285765,60.43,136.82,75.46,0.13,0.0,NGC2841,0.5750288404732303,0.6389895266214803
36.96,286.39327174183796,28.537799736631587,64.09,132.38,73.3,0.07,0.0,NGC2841,0.5750288404732303,0.6389895266214803
