Rad_kpc,Vobs_km/s,errV_km/s,Vgas_km/s,Vdisk_km/s,Vbul_km/s,SBdisk_L/pc^2,SBbul_L/pc^2,galaxy,upsilon_disk,upsilon_bulge
22.46,213.8095208637445,2.0,52.43,175.78,0.0,10.54,0.0,NGC2998,0.3428806594537825,0.6997339140310173
27.44,212.3986377897226,2.0,58.37,162.69,0.0,5.26,0.0,NGC2998,0.3428806594537825,0.6997339140310173
32.32,211.49705266741276,2.0,63.92,151.18,0.0,2.5,0.0,NGC2998,0.3428806594537825,0.6997339140310173
37.3,209.7466077609849,3.0,66.04,139.68,0.0,0.96,0.0,NGC2998,0.3428806594537825,0.6997339140310173
42.28,207.35954635000365,3.0,64.42,130.09,0.0,0.33,0.0,NGC2998,0.3428806594537825,0.6997339140310173
0.26,5.26813672925045,1.6,1.0,2.78,0.0,10.55,0.0,NGC3109,0.4988710249296616,0.6938655313282805
0.52,10.293301634328751,0.7,2.12,4.73,0.0,8.77,0.0,NGC3109,0.4988710249296616,0.6938655313282805
0.77,15.447742222917686,1.5,4.53,7.0,0.0,8.41,0.0,NGC3109,0.4988710249296616,0.6938655313282805
1.03,20.38563697360621,2.2,6.54,8.59,0.0,7.93,0.0,NGC3109,0.4988710249296616,0.6938655313282805
1.29,25.125955350643185,0.9,8.22,10.63,0.0,6.67,0.0,NGC3109,0.4988710249296616,0.6938655313282805
1.55,29.507491844784887,1.9,10.06,11.72,0.0,5.17,0.0,NGC3109,0.4988710249296616,0.6938655313282805
1.81,33.563241649402684,1.6,11.73,12.56,0.0,4.71,0.0,NGC3109,0.4988710249296616,0.6938655313282805
2.06,37.10860472257529,3.5,12.92,13.39,0.0,3.81,0.0,NGC3109,0.4988710249296616,0.6938655313282805
2.32,40.3394028733575,5.6,13.76,13.69,0.0,2.97,0.0,NGC3109,0.4988710249296616,0.6938655313282805
2.58,43.26362876594009,3.0,14.44,13.73,0.0,2.43,0.0,NGC3109,0.4988710249296616,0.6938655313282805
2.84,45.95879742111589,4.4,15.04,13.74,0.0,2.3,0.0,NGC3109,0.4988710249296616,0.6938655313282805
3.1,48.462397090436134,4.0,15.37,14.32,0.0,2.42,0.0,NGC3109,0.4988710249296616,0.6938655313282805
3.35,50.75179380759622,3.5,15.75,15.08,0.0,1.97,0.0,NGC3109,0.4988710249296616,0.6938655313282805
3.61,52.93731019210148,3.5,16.29,15.34,0.0,1.22,0.0,NGC3109,0.4988710249296616,0.6938655313282805
3.87,54.71744288631713,3.3,16.37,14.77,0.0,0.78,0.0,NGC3109,0.4988710249296616,0.6938655313282805
4.13,56.358498795118926,3.1,16.42,14.16,0.0,0.69,0.0,NGC3109,0.4988710249296616,0.6938655313282805
4.38,57.98192814971873,2.6,16.88,13.87,0.0,0.81,0.0,NGC3109,0.4988710249296616,0.6938655313282805
4.64,59.565199640125506,2.4,17.22,13.96,0.0,0.75,0.0,NGC3109,0.4988710249296616,0.6938655313282805
4.9,61.067639095982265,1.9,17.66,14.01,0.0,0.64,0.0,NGC3109,0.4988710249296616,0.6938655313282805
5.16,62.4660417877717,1.9,18.09,14.01,0.0,0.51,0.0,NGC3109,0.4988710249296616,0.6938655313282805
5.42,63.83360351836261,2.9,18.73,13.96,0.0,0.43,0.0,NGC3109,0.4988710249296616,0.6938655313282805
5.67,65.07020172916704,3.2,19.3,13.99,0.0,0.36,0.0,NGC3109,0.4988710249296616,0.6938655313282805
5.93,66.11879104543497,3.4,19.36,13.93,0.0,0.0,0.0,NGC3109,0.4988710249296616,0.6938655313282805
6.19,67.03319345501002,3.2,19.43,13.15,0.0,0.0,0.0,NGC3109,0.4988710249296616,0.6938655313282805
6.45,67.89169578162986,3.0,19.41,12.62,0.0,0.0,0.0,NGC3109,0.4988710249296616,0.6938655313282805
0.32,46.16194600173374,35.9,0.0,63.28,0.0,1084.92,0.0,NGC3198,0.5090009458481992,0.699711824735099
0.64,55.88927825847052,16.3,0.0,73.66,0.0,590.57,0.0,NGC3198,0.5090009458481992,0.699711824735099
0.96,62.91424455119857,16.1,0.0,78.98,0.0,410.97,0.0,NGC3198,0.5090009458481992,0.699711824735099
1.28,69.31095055272974,15.4,0.35,82.7,0.0,329.34,0.0,NGC3198,0.5090009458481992,0.699711824735099
1.61,74.66548170450764,7.61,0.15,84.22,0.0,268.62,0.0,NGC3198,0.5090009458481992,0.699711824735099
1.93,78.46377784904963,10.3,-0.05,83.17,0.0,247.67,0.0,NGC3198,0.5090009458481992,0.699711824735099
2.24,84.62461567364544,8.09,-0.47,87.04,0.0,227.56,0.0,NGC3198,0.5090009458481992,0.699711824735099
2.57,89.67072799497905,7.6,-0.95,88.91,0.0,205.02,0.0,NGC3198,0.5090009458481992,0.699711824735099
2.89,93.3930185054251,3.03,-1.43,88.98,0.0,200.2,0.0,NGC3198,0.5090009458481992,0.699711824735099
3.21,99.11807579486525,5.31,-1.14,93.81,0.0,208.58,0.0,NGC3198,0.5090009458481992,0.699711824735099
3.54,105.84083349833126,7.51,-0.39,101.22,0.0,208.47,0.0,NGC3198,0.5090009458481992,0.699711824735099
3.85,112.0432094935955,7.32,0.36,108.53,0.0,196.07,0.0,NGC3198,0.5090009458481992,0.699711824735099
4.17,117.93174019229076,5.21,1.52,115.51,0.0,179.96,0.0,NGC3198,0.5090009458481992,0.699711824735099
4.5,122.69599929146933,5.67,3.07,120.51,0.0,164.19,0.0,NGC3198,0.5090009458481992,0.699711824735099
4.82,127.16374366950627,5.39,4.63,125.42,0.0,150.99,0.0,NGC3198,0.5090009458481992,0.699711824735099
5.15,131.051964919533,4.34,6.02,129.4,0.0,138.08,0.0,NGC3198,0.5090009458481992,0.699711824735099
5.46,134.56311083400132,2.36,7.16,133.15,0.0,126.0,0.0,NGC3198,0.5090009458481992,0.699711824735099
5.78,137.7725625568525,0.89,8.31,136.45,0.0,113.63,0.0,NGC3198,0.5090009458481992,0.699711824735099
6.1,140.69724104057312,2.84,9.46,139.41,0.0,101.19,0.0,NGC3198,0.5090009458481992,0.699711824735099
6.43,143.29694758667753,0.88,10.61,141.85,0.0,86.52,0.0,NGC3198,0.5090009458481992,0.699711824735099
6.74,144.7442331656795,1.23,11.77,142.32,0.0,70.23,0.0,NGC3198,0.5090009458481992,0.699711824735099
7.06,145.23376775294804,1.57,12.87,140.94,0.0,57.67,0.0,NGC3198,0.5090009458481992,0.699711824735099
8.04,145.97253507037922,3.0,16.39,135.68,0.0,40.74,0.0,NGC3198,0.5090009458481992,0.699711824735099
9.04,146.65440605877112,3.0,20.03,130.79,0.0,31.83,0.0,NGC3198,0.5090009458481992,0.699711824735099
10.04,148.09183460581883,2.0,23.68,128.1,0.0,26.64,0.0,NGC3198,0.5090009458481992,0.699711824735099
11.04,149.8267077438267,2.0,27.08,126.67,0.0,21.02,0.0,NGC3198,0.5090009458481992,0.699711824735099
12.05,151.21896638214224,2.0,30.11,124.98,0.0,15.42,0.0,NGC3198,0.5090009458481992,0.699711824735099
14.05,151.8246683256849,2.0,34.48,118.12,0.0,6.42,0.0,NGC3198,0.5090009458481992,0.699711824735099
16.07,150.4726555373026,2.0,36.43,108.22,0.0,2.95,0.0,NGC3198,0.5090009458481992,0.699711824735099
18.13,149.8899570695189,2.0,37.76,101.1,0.0,2.39,0.0,NGC3198,0.5090009458481992,0.699711824735099
20.05,150.0885651545364,2.0,39.83,96.4,0.0,1.44,0.0,NGC3198,0.5090009458481992,0.699711824735099
22.12,149.9546218796421,2.0,40.92,91.56,0.0,0.72,0.0,NGC3198,0.5090009458481992,0.699711824735099
24.03,149.68945503910004,2.0,41.77,87.03,0.0,0.28,0.0,NGC3198,0.5090009458481992,0.699711824735099
26.1,149.80028896841497,2.0,43.71,82.67,0.0,0.16,0.0,NGC3198,0.5090009458481992,0.699711824735099
28.16,150.0136920274927,2.0,45.41,79.06,0.0,0.08,0.0,NGC3198,0.5090009458481992,0.699711824735099
30.08,149.76096825623802,2.0,45.29,76.07,0.0,0.04,0.0,NGC3198,0.5090009458481992,0.699711824735099
32.14,149.37280169316074,2.0,44.56,73.27,0.0,0.02,0.0,NGC3198,0.5090009458481992,0.699711824735099
34.06,149.31838793477525,2.0,44.81,70.91,0.0,0.01,0.0,NGC3198,0.5090009458481992,0.699711824735099
36.12,149.53780819216755,2.0,45.9,68.62,0.0,0.01,0.0,NGC3198,0.5090009458481992,0.699711824735099
38.19,149.72377181982077,2.0,46.75,66.59,0.0,0.0,0.0,NGC3198,0.5090009458481992,0.699711824735099
40.1,149.8877625160966,2.0,47.48,64.84,0.0,0.0,0.0,NGC3198,0.5090009458481992,0.699711824735099
42.17,150.29597637601958,3.0,48.93,63.1,0.0,0.0,0.0,NGC3198,0.5090009458481992,0.699711824735099
44.08,149.90344339300466,3.0,47.84,61.63,0.0,0.0,0.0,NGC3198,0.5090009458481992,0.699711824735099
0.51,149.82976584039716,33.1,-3.74,195.66,0.0,5592.84,0.0,NGC3521,0.5852280017847076,0.6987490939389033
0.69,163.47438023522778,15.0,-4.96,213.36,0.0,4363.43,0.0,NGC3521,0.5852280017847076,0.6987490939389033
0.86,175.2686246649349,7.92,-6.2,228.63,0.0,3675.14,0.0,NGC3521,0.5852280017847076,0.6987490939389033
1.03,185.86353483483134,8.01,-7.39,242.31,0.0,2808.28,0.0,NGC3521,0.5852280017847076,0.6987490939389033
1.2,188.08846190246555,8.03,-8.46,244.99,0.0,2150.5,0.0,NGC3521,0.5852280017847076,0.6987490939389033
1.38,190.68317856785583,5.6,-9.15,248.08,0.0,2033.53,0.0,NGC3521,0.5852280017847076,0.6987490939389033
1.55,193.74165781975606,7.52,-9.58,251.75,0.0,1846.64,0.0,NGC3521,0.5852280017847076,0.6987490939389033
1.71,199.04100617468652,6.87,-9.77,258.35,0.0,1668.78,0.0,NGC3521,0.5852280017847076,0.6987490939389033
1.89,202.8542281760123,9.22,-9.95,262.92,0.0,1505.22,0.0,NGC3521,0.5852280017847076,0.6987490939389033
2.06,208.76571480764227,12.0,-9.95,270.25,0.0,1378.94,0.0,NGC3521,0.5852280017847076,0.6987490939389033
2.23,212.81132030109575,13.3,-9.95,275.1,0.0,1175.03,0.0,NGC3521,0.5852280017847076,0.6987490939389033
2.41,214.52926820593717,9.9,-10.14,276.83,0.0,926.08,0.0,NGC3521,0.5852280017847076,0.6987490939389033
2.58,213.20896172478416,10.5,-10.6,274.55,0.0,830.56,0.0,NGC3521,0.5852280017847076,0.6987490939389033
2.75,213.2598401605551,8.39,-11.16,274.06,0.0,769.64,0.0,NGC3521,0.5852280017847076,0.6987490939389033
2.92,213.47220412070538,13.3,-11.53,273.74,0.0,727.61,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.09,215.0980335251616,6.67,-11.25,275.23,0.0,682.48,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.26,216.50598221987562,9.98,-9.77,276.33,0.0,633.6,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.43,218.73040294461666,11.2,-7.06,278.46,0.0,575.82,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.61,219.81695555797185,9.11,2.4,278.97,0.0,523.07,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.78,221.91806718747284,10.1,7.87,280.87,0.0,481.98,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.95,223.26468236968947,8.05,10.51,281.76,0.0,430.64,0.0,NGC3521,0.5852280017847076,0.6987490939389033
4.12,224.70090446818648,8.29,12.28,282.78,0.0,369.64,0.0,NGC3521,0.5852280017847076,0.6987490939389033
4.29,224.51838550040785,8.42,13.95,281.57,0.0,310.22,0.0,NGC3521,0.5852280017847076,0.6987490939389033
4.46,224.04752415295545,9.71,15.63,279.92,0.0,258.02,0.0,NGC3521,0.5852280017847076,0.6987490939389033
4.64,222.20072340983262,20.1,17.49,276.26,0.0,208.23,0.0,NGC3521,0.5852280017847076,0.6987490939389033
4.81,220.18328388184042,23.5,19.07,272.38,0.0,177.5,0.0,NGC3521,0.5852280017847076,0.6987490939389033
4.98,217.8866530964085,14.6,20.0,268.13,0.0,157.71,0.0,NGC3521,0.5852280017847076,0.6987490939389033
5.15,216.03890931994607,12.2,20.46,264.51,0.0,143.45,0.0,NGC3521,0.5852280017847076,0.6987490939389033
5.32,214.14218669598569,23.1,20.65,260.81,0.0,128.98,0.0,NGC3521,0.5852280017847076,0.6987490939389033
5.49,212.48204803215864,21.2,20.74,257.41,0.0,118.36,0.0,NGC3521,0.5852280017847076,0.6987490939389033
5.67,210.92449955986854,18.3,21.02,254.02,0.0,108.99,0.0,NGC3521,0.5852280017847076,0.6987490939389033
5.84,209.67630153353525,31.7,21.3,251.09,0.0,100.28,0.0,NGC3521,0.5852280017847076,0.6987490939389033
6.01,208.54171299675775,25.3,21.67,248.27,0.0,93.06,0.0,NGC3521,0.5852280017847076,0.6987490939389033
6.19,207.6275495289818,23.8,22.04,245.66,0.0,85.94,0.0,NGC3521,0.5852280017847076,0.6987490939389033
6.35,206.8454202970105,19.6,22.51,243.33,0.0,77.79,0.0,NGC3521,0.5852280017847076,0.6987490939389033
6.64,205.31673727057247,25.0,23.63,238.82,0.0,62.26,0.0,NGC3521,0.5852280017847076,0.6987490939389033
8.82,199.50693068850742,10.7,34.97,209.65,0.0,27.97,0.0,NGC3521,0.5852280017847076,0.6987490939389033
11.07,200.68599813648055,10.7,43.44,188.05,0.0,11.92,0.0,NGC3521,0.5852280017847076,0.6987490939389033
13.32,204.24073313511403,6.25,45.95,172.02,0.0,6.19,0.0,NGC3521,0.5852280017847076,0.6987490939389033
15.49,208.02802566929006,6.25,45.39,159.31,0.0,1.91,0.0,NGC3521,0.5852280017847076,0.6987490939389033
17.74,211.38498918760268,10.7,42.23,147.38,0.0,0.0,0.0,NGC3521,0.5852280017847076,0.6987490939389033
3.5,108.71100986799453,7.0,0.0,138.23,0.0,367.95,0.0,NGC3726,0.5748549570600772,0.7072288431506878
5.24,131.32489109182004,6.1,0.0,163.99,0.0,200.43,0.0,NGC3726,0.5748549570600772,0.7072288431506878
6.98,145.84045340222548,4.9,8.76,177.95,0.0,156.27,0.0,NGC3726,0.5748549570600772,0.7072288431506878
8.72,155.28150898317995,3.9,23.82,182.72,0.0,66.34,0.0,NGC3726,0.5748549570600772,0.7072288431506878
10.47,155.29772917162106,4.8,31.14,173.68,0.0,42.03,0.0,NGC3726,0.5748549570600772,0.7072288431506878
12.19,156.74506259753747,4.8,37.29,166.41,0.0,26.8,0.0,NGC3726,0.5748549570600772,0.7072288431506878
13.94,159.63019955289843,4.8,46.45,159.41,0.0,15.65,0.0,NGC3726,0.5748549570600772,0.7072288431506878
16.03,160.64306628220234,4.85,53.13,148.01,0.0,6.69,0.0,NGC3726,0.5748549570600772,0.7072288431506878
22.3,161.18836801337991,4.9,48.17,124.21,0.0,1.41,0.0,NGC3726,0.5748549570600772,0.7072288431506878
27.52,162.61451066400687,10.6,42.67,109.5,0.0,0.29,0.0,NGC3726,0.5748549570600772,0.7072288431506878
30.08,163.75484816178545,10.6,40.52,103.96,0.0,0.14,0.0,NGC3726,0.5748549570600772,0.7072288431506878
32.52,165.04553160203423,15.2,39.01,99.53,0.0,0.0,0.0,NGC3726,0.5748549570600772,0.7072288431506878
0.23,10.890728877058283,2.19,2.45,11.6,0.0,35.93,0.0,NGC3741,0.677531056111743,0.6944090221691175
0.47,15.480710805573636,2.39,4.75,13.88,0.0,9.96,0.0,NGC3741,0.677531056111743,0.6944090221691175
0.7,18.503618878867428,2.21,6.71,13.02,0.0,2.76,0.0,NGC3741,0.677531056111743,0.6944090221691175
0.93,21.424809428369535,2.21,7.8,11.93,0.0,1.21,0.0,NGC3741,0.677531056111743,0.6944090221691175
1.17,24.29209094278373,2.24,8.39,10.78,0.0,0.32,0.0,NGC3741,0.677531056111743,0.6944090221691175
1.4,26.882921073910364,2.23,8.84,9.72,0.0,0.1,0.0,NGC3741,0.677531056111743,0.6944090221691175
1.64,29.411326581725064,2.21,9.23,8.89,0.0,0.03,0.0,NGC3741,0.677531056111743,0.6944090221691175
1.87,31.572514298754715,2.2,9.41,8.25,0.0,0.01,0.0,NGC3741,0.677531056111743,0.6944090221691175
2.1,33.52136566507097,2.19,9.55,7.73,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
2.33,35.379333066395084,2.19,10.05,7.3,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
2.57,37.15034126109439,2.2,10.65,6.92,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
2.8,38.704127322754466,2.21,11.28,6.62,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
3.26,41.25456159322835,2.21,12.0,6.11,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
3.73,43.32668673061983,2.2,12.41,5.7,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
4.21,45.181544091389995,2.22,13.14,5.36,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
4.67,46.61826503038598,2.24,13.55,5.09,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
5.14,47.84986105785637,2.27,13.86,4.84,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
5.61,48.82935120386518,2.32,13.86,4.63,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
6.07,49.6336021117569,2.4,13.76,4.45,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
6.54,50.321499440528996,2.57,13.55,4.29,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
7.0,50.909277332463745,3.24,13.34,4.14,0.0,0.0,0.0,NGC3741,0.677531056111743,0.6944090221691175
1.74,93.78996451728202,9.4,11.85,126.23,0.0,363.15,0.0,NGC3769,0.4154327558081925,0.711137763596926
3.5,114.44209466987533,7.1,22.09,136.2,0.0,106.15,0.0,NGC3769,0.4154327558081925,0.711137763596926
5.24,118.60853711150585,5.3,28.99,123.81,0.0,34.23,0.0,NGC3769,0.4154327558081925,0.711137763596926
6.98,119.96589079645295,5.7,34.81,109.91,0.0,11.25,0.0,NGC3769,0.4154327558081925,0.711137763596926
8.72,120.30591566868318,4.4,36.96,98.62,0.0,3.98,0.0,NGC3769,0.4154327558081925,0.711137763596926
10.47,120.13728520483987,4.4,36.75,89.83,0.0,2.58,0.0,NGC3769,0.4154327558081925,0.711137763596926
12.31,119.70847855283151,4.6,34.7,83.14,0.0,1.42,0.0,NGC3769,0.4154327558081925,0.711137763596926
14.52,119.61607797684812,6.4,34.16,76.18,0.0,0.61,0.0,NGC3769,0.4154327558081925,0.711137763596926
17.07,120.03449755705326,15.2,34.92,70.2,0.0,0.41,0.0,NGC3769,0.4154327558081925,0.711137763596926
31.82,120.41556485816312,10.2,33.73,50.64,0.0,0.0,0.0,NGC3769,0.4154327558081925,0.711137763596926
34.61,120.19267468084288,10.4,32.54,48.51,0.0,0.0,0.0,NGC3769,0.4154327558081925,0.711137763596926
37.16,120.01448677019867,10.5,31.57,46.75,0.0,0.0,0.0,NGC3769,0.4154327558081925,0.711137763596926
0.87,91.38175069247912,9.0,0.0,101.87,0.0,753.73,0.0,NGC3877,0.3938939078539059,0.7000907628567435
1.74,114.2521604830733,9.0,0.0,114.98,0.0,473.06,0.0,NGC3877,0.3938939078539059,0.7000907628567435
2.61,124.84320931063122,8.5,0.0,122.0,0.0,368.22,0.0,NGC3877,0.3938939078539059,0.7000907628567435
3.5,133.65148312119825,7.3,8.66,132.74,0.0,317.36,0.0,NGC3877,0.3938939078539059,0.7000907628567435
4.37,141.17432292602584,6.2,14.44,143.94,0.0,289.49,0.0,NGC3877,0.3938939078539059,0.7000907628567435
5.24,149.8984844877685,5.3,18.43,159.88,0.0,271.83,0.0,NGC3877,0.3938939078539059,0.7000907628567435
6.11,160.86201961928862,5.3,22.09,181.37,0.0,236.6,0.0,NGC3877,0.3938939078539059,0.7000907628567435
6.98,167.64678199526873,4.5,25.11,193.57,0.0,173.2,0.0,NGC3877,0.3938939078539059,0.7000907628567435
7.85,170.5086489111387,5.3,26.73,197.84,0.0,132.05,0.0,NGC3877,0.3938939078539059,0.7000907628567435
8.72,172.66414565079597,4.9,28.23,200.86,0.0,101.24,0.0,NGC3877,0.3938939078539059,0.7000907628567435
9.6,173.72438265752177,4.9,29.63,201.7,0.0,66.99,0.0,NGC3877,0.3938939078539059,0.7000907628567435
10.47,171.19299314862772,5.7,30.28,195.05,0.0,43.34,0.0,NGC3877,0.3938939078539059,0.7000907628567435
11.35,169.15484060618923,7.0,30.28,189.75,0.0,31.05,0.0,NGC3877,0.3938939078539059,0.7000907628567435
1.74,153.19648867748054,6.8,17.89,202.16,0.0,1038.77,0.0,NGC3893,0.4529326815744024,0.6975452992635754
3.5,176.5894839393981,6.8,17.67,210.45,0.0,328.04,0.0,NGC3893,0.4529326815744024,0.6975452992635754
5.24,189.44282174945332,6.4,27.48,211.51,0.0,137.0,0.0,NGC3893,0.4529326815744024,0.6975452992635754
6.98,187.97738572858742,5.5,42.57,187.95,0.0,48.78,0.0,NGC3893,0.4529326815744024,0.6975452992635754
8.81,187.71155536048747,5.8,48.28,172.49,0.0,34.3,0.0,NGC3893,0.4529326815744024,0.6975452992635754
10.9,186.44435078905565,7.0,45.48,161.01,0.0,15.26,0.0,NGC3893,0.4529326815744024,0.6975452992635754
13.12,184.17073295228778,8.5,43.32,148.11,0.0,5.31,0.0,NGC3893,0.4529326815744024,0.6975452992635754
15.33,181.84677931209367,12.6,43.11,134.96,0.0,1.91,0.0,NGC3893,0.4529326815744024,0.6975452992635754
17.3,180.70466913148425,11.7,43.21,126.37,0.0,0.93,0.0,NGC3893,0.4529326815744024,0.6975452992635754
19.05,180.04078262678576,13.5,44.51,119.3,0.0,0.0,0.0,NGC3893,0.4529326815744024,0.6975452992635754
0.87,36.293124731604046,3.9,0.0,35.64,0.0,188.65,0.0,NGC3917,0.5710853725160602,0.710416491292147
1.74,57.529931866430566,3.9,0.0,47.54,0.0,151.56,0.0,NGC3917,0.5710853725160602,0.710416491292147
2.61,76.0137610632469,5.2,0.0,60.47,0.0,133.11,0.0,NGC3917,0.5710853725160602,0.710416491292147
3.5,91.91729807885687,4.4,7.38,73.72,0.0,113.1,0.0,NGC3917,0.5710853725160602,0.710416491292147
4.37,104.62733146269179,3.5,13.36,85.03,0.0,102.47,0.0,NGC3917,0.5710853725160602,0.710416491292147
5.24,115.15886202234488,3.5,14.01,96.27,0.0,83.86,0.0,NGC3917,0.5710853725160602,0.710416491292147
6.11,122.82400574612659,3.9,12.18,104.34,0.0,66.19,0.0,NGC3917,0.5710853725160602,0.710416491292147
6.98,128.26203554615643,3.9,18.32,107.5,0.0,47.17,0.0,NGC3917,0.5710853725160602,0.710416491292147
7.85,132.15526800286446,3.5,21.34,109.28,0.0,36.52,0.0,NGC3917,0.5710853725160602,0.710416491292147
8.72,134.07800611685772,3.9,21.77,108.62,0.0,26.62,0.0,NGC3917,0.5710853725160602,0.710416491292147
9.6,136.55003905009076,4.0,27.37,107.75,0.0,19.83,0.0,NGC3917,0.5710853725160602,0.710416491292147
10.47,137.81066324277734,3.5,29.53,106.05,0.0,13.97,0.0,NGC3917,0.5710853725160602,0.710416491292147
11.35,138.60608641521665,3.5,32.11,103.37,0.0,9.49,0.0,NGC3917,0.5710853725160602,0.710416491292147
12.19,138.77267186301066,3.5,32.87,100.58,0.0,6.45,0.0,NGC3917,0.5710853725160602,0.710416491292147
13.12,137.95107176357982,5.0,30.82,96.92,0.0,3.54,0.0,NGC3917,0.5710853725160602,0.710416491292147
13.94,137.5983138658936,5.0,32.01,93.04,0.0,1.82,0.0,NGC3917,0.5710853725160602,0.710416491292147
14.86,136.70273639178723,7.5,31.79,88.38,0.0,0.79,0.0,NGC3917,0.5710853725160602,0.710416491292147
1.74,119.63803802796949,5.5,5.18,160.38,0.0,751.83,0.0,NGC3949,0.5387363328676792,0.6874491480730368
2.61,139.98838100529767,5.5,14.22,184.96,0.0,538.79,0.0,NGC3949,0.5387363328676792,0.6874491480730368
3.5,154.29532104139471,6.2,24.46,199.67,0.0,237.3,0.0,NGC3949,0.5387363328676792,0.6874491480730368
4.37,151.14449862438792,6.6,32.44,188.3,0.0,108.7,0.0,NGC3949,0.5387363328676792,0.6874491480730368
5.24,149.89106780304073,8.8,37.39,178.75,0.0,59.44,0.0,NGC3949,0.5387363328676792,0.6874491480730368
6.11,147.85496197497005,11.2,41.38,166.45,0.0,30.08,0.0,NGC3949,0.5387363328676792,0.6874491480730368
7.07,148.69268414116326,25.5,46.55,155.24,0.0,18.9,0.0,NGC3949,0.5387363328676792,0.6874491480730368
3.5,197.27521952450257,7.5,0.0,204.12,0.0,498.34,0.0,NGC3953,0.7461359275626981,0.6900710811800977
5.24,213.1877656990722,6.5,0.0,218.93,0.0,347.36,0.0,NGC3953,0.7461359275626981,0.6900710811800977
6.98,223.48677174050692,5.6,0.0,229.11,0.0,268.13,0.0,NGC3953,0.7461359275626981,0.6900710811800977
8.72,236.8556370267718,6.1,9.06,244.28,0.0,182.72,0.0,NGC3953,0.7461359275626981,0.6900710811800977
10.47,240.94877787298788,5.6,19.18,247.46,0.0,118.64,0.0,NGC3953,0.7461359275626981,0.6900710811800977
12.19,239.1612314548345,6.1,28.88,242.84,0.0,62.87,0.0,NGC3953,0.7461359275626981,0.6900710811800977
13.94,233.71579936361766,6.1,35.56,233.58,0.0,35.3,0.0,NGC3953,0.7461359275626981,0.6900710811800977
15.68,223.58042899190954,9.7,37.5,218.76,0.0,14.86,0.0,NGC3953,0.7461359275626981,0.6900710811800977
0.87,44.4604044805141,4.9,0.0,48.19,0.0,254.81,0.0,NGC3972,0.4631397377743014,0.7037177480218616
1.74,68.30002558292331,5.2,5.93,61.19,0.0,156.18,0.0,NGC3972,0.4631397377743014,0.7037177480218616
2.61,87.1677550546693,6.6,7.31,74.23,0.0,134.66,0.0,NGC3972,0.4631397377743014,0.7037177480218616
3.5,101.23091378280489,5.3,13.47,83.56,0.0,89.27,0.0,NGC3972,0.4631397377743014,0.7037177480218616
4.37,110.30785228765887,4.4,16.7,88.18,0.0,79.83,0.0,NGC3972,0.4631397377743014,0.7037177480218616
5.24,120.2738958710035,4.4,20.91,99.34,0.0,68.87,0.0,NGC3972,0.4631397377743014,0.7037177480218616
6.11,127.52653503031593,4.4,24.68,106.44,0.0,37.78,0.0,NGC3972,0.4631397377743014,0.7037177480218616
6.98,129.86141397344994,3.9,28.34,102.6,0.0,19.69,0.0,NGC3972,0.4631397377743014,0.7037177480218616
7.85,130.90579037857296,6.1,30.6,97.1,0.0,11.87,0.0,NGC3972,0.4631397377743014,0.7037177480218616
8.72,131.29531274122417,4.9,30.07,92.41,0.0,8.09,0.0,NGC3972,0.4631397377743014,0.7037177480218616
9.19,255.25740835966775,7.0,0.0,218.11,0.0,212.17,0.0,NGC3992,0.5315409158783956,0.6954515204567663
13.79,270.75502230055986,6.6,6.57,246.64,0.0,123.44,0.0,NGC3992,0.5315409158783956,0.6954515204567663
18.35,271.8294679645414,5.7,31.53,243.17,0.0,50.16,0.0,NGC3992,0.5315409158783956,0.6954515204567663
22.94,269.29455112155654,5.7,46.25,231.91,0.0,20.58,0.0,NGC3992,0.5315409158783956,0.6954515204567663
27.52,259.8325748346818,5.3,52.31,206.95,0.0,5.11,0.0,NGC3992,0.5315409158783956,0.6954515204567663
32.11,251.47635058706229,7.4,49.34,187.25,0.0,2.48,0.0,NGC3992,0.5315409158783956,0.6954515204567663
36.7,245.81695986895593,5.3,46.74,173.25,0.0,1.13,0.0,NGC3992,0.5315409158783956,0.6954515204567663
41.44,241.3132262315563,6.2,45.26,161.14,0.0,0.43,0.0,NGC3992,0.5315409158783956,0.6954515204567663
